competitor_id,region_id,brand_name,showroom_count,market_share_pct,popular_models,service_centers
COMP02196,RG0244,Bajaj Auto,2,3.0,"Chetak, GoGo",2
COMP02197,RG0245,Tata Motors,17,19.76,"Nexon EV, Tiago EV, Punch EV",32
COMP02198,RG0245,MG Motor,9,10.09,"ZS EV, Comet EV",13
COMP02199,RG0245,Mahindra Electric,9,10.21,"XUV400, BE 6",16
COMP02200,RG0245,BYD,13,15.31,"Atto 3, Seal",19
COMP02201,RG0245,Hyundai,9,9.94,"Kona Electric, Ioniq 5",16
COMP02202,RG0245,Ola Electric,18,20.04,"S1 Pro, S1 Air",25
COMP02203,RG0245,Ather Energy,10,11.25,"450X, Rizta",14
COMP02204,RG0245,TVS,2,2.72,"iQube, X",3
COMP02205,RG0245,Bajaj Auto,1,0.68,"Chetak, GoGo",1
COMP02206,RG0246,Tata Motors,6,10.23,"Nexon EV, Tiago EV, Punch EV",10
COMP02207,RG0246,MG Motor,2,3.47,"ZS EV, Comet EV",3
COMP02208,RG0246,Mahindra Electric,6,11.25,"XUV400, BE 6",12
COMP02209,RG0246,BYD,4,7.43,"Atto 3, Seal",6
COMP02210,RG0246,Hyundai,4,7.42,"Kona Electric, Ioniq 5",8
COMP02211,RG0246,Ola Electric,7,11.72,"S1 Pro, S1 Air",9
COMP02212,RG0246,Ather Energy,18,32.58,"450X, Rizta",26
COMP02213,RG0246,TVS,3,5.43,"iQube, X",4
COMP02214,RG0246,Bajaj Auto,6,10.47,"Chetak, GoGo",8
COMP02215,RG0247,Tata Motors,13,22.44,"Nexon EV, Tiago EV, Punch EV",23
COMP02216,RG0247,MG Motor,4,6.72,"ZS EV, Comet EV",5
COMP02217,RG0247,Mahindra Electric,11,19.46,"XUV400, BE 6",20
COMP02218,RG0247,BYD,4,6.79,"Atto 3, Seal",5
COMP02219,RG0247,Hyundai,3,5.4,"Kona Electric, Ioniq 5",6
COMP02220,RG0247,Ola Electric,3,5.35,"S1 Pro, S1 Air",4
COMP02221,RG0247,Ather Energy,8,13.77,"450X, Rizta",11
COMP02222,RG0247,TVS,7,13.06,"iQube, X",10
COMP02223,RG0247,Bajaj Auto,4,7.01,"Chetak, GoGo",6
COMP02224,RG0248,Tata Motors,20,35.35,"Nexon EV, Tiago EV, Punch EV",36
COMP02225,RG0248,MG Motor,8,13.67,"ZS EV, Comet EV",11
COMP02226,RG0248,Mahindra Electric,11,19.85,"XUV400, BE 6",20
COMP02227,RG0248,BYD,3,6.1,"Atto 3, Seal",5
COMP02228,RG0248,Hyundai,3,5.28,"Kona Electric, Ioniq 5",5
COMP02229,RG0248,Ola Electric,6,10.01,"S1 Pro, S1 Air",8
COMP02230,RG0248,Ather Energy,1,2.4,"450X, Rizta",2
COMP02231,RG0248,TVS,2,3.82,"iQube, X",3
COMP02232,RG0248,Bajaj Auto,2,3.52,"Chetak, GoGo",3
COMP02233,RG0249,Tata Motors,3,4.52,"Nexon EV, Tiago EV, Punch EV",5
COMP02234,RG0249,MG Motor,4,6.44,"ZS EV, Comet EV",5
COMP02235,RG0249,Mahindra Electric,13,23.21,"XUV400, BE 6",24
COMP02236,RG0249,BYD,8,14.53,"Atto 3, Seal",12
COMP02237,RG0249,Hyundai,15,27.28,"Kona Electric, Ioniq 5",28
COMP02238,RG0249,Ola Electric,2,3.51,"S1 Pro, S1 Air",3
COMP02239,RG0249,Ather Energy,5,9.37,"450X, Rizta",8
COMP02240,RG0249,TVS,4,6.29,"iQube, X",5
COMP02241,RG0249,Bajaj Auto,3,4.85,"Chetak, GoGo",4
COMP02242,RG0250,Tata Motors,16,28.3,"Nexon EV, Tiago EV, Punch EV",29
COMP02243,RG0250,MG Motor,4,7.58,"ZS EV, Comet EV",6
COMP02244,RG0250,Mahindra Electric,1,2.11,"XUV400, BE 6",2
COMP02245,RG0250,BYD,7,12.69,"Atto 3, Seal",10
COMP02246,RG0250,Hyundai,6,10.7,"Kona Electric, Ioniq 5",11
COMP02247,RG0250,Ola Electric,5,8.47,"S1 Pro, S1 Air",7
COMP02248,RG0250,Ather Energy,1,0.91,"450X, Rizta",1
COMP02249,RG0250,TVS,4,7.63,"iQube, X",6
COMP02250,RG0250,Bajaj Auto,12,21.61,"Chetak, GoGo",17
COMP02251,RG0251,Tata Motors,27,22.7,"Nexon EV, Tiago EV, Punch EV",55
COMP02252,RG0251,MG Motor,5,3.84,"ZS EV, Comet EV",7
COMP02253,RG0251,Mahindra Electric,18,14.76,"XUV400, BE 6",36
COMP02254,RG0251,BYD,17,14.2,"Atto 3, Seal",27
COMP02255,RG0251,Hyundai,18,15.4,"Kona Electric, Ioniq 5",37
COMP02256,RG0251,Ola Electric,16,13.54,"S1 Pro, S1 Air",26
COMP02257,RG0251,Ather Energy,2,1.68,"450X, Rizta",3
COMP02258,RG0251,TVS,8,6.94,"iQube, X",13
COMP02259,RG0251,Bajaj Auto,8,6.94,"Chetak, GoGo",13
COMP02260,RG0252,Tata Motors,17,14.69,"Nexon EV, Tiago EV, Punch EV",36
COMP02261,RG0252,MG Motor,18,15.27,"ZS EV, Comet EV",29
COMP02262,RG0252,Mahindra Electric,6,5.0,"XUV400, BE 6",12
COMP02263,RG0252,BYD,26,21.98,"Atto 3, Seal",42
COMP02264,RG0252,Hyundai,10,8.69,"Kona Electric, Ioniq 5",21
COMP02265,RG0252,Ola Electric,15,12.89,"S1 Pro, S1 Air",24
COMP02266,RG0252,Ather Energy,8,6.5,"450X, Rizta",12
COMP02267,RG0252,TVS,7,6.18,"iQube, X",12
COMP02268,RG0252,Bajaj Auto,10,8.8,"Chetak, GoGo",17
COMP02269,RG0253,Tata Motors,1,1.05,"Nexon EV, Tiago EV, Punch EV",1
COMP02270,RG0253,MG Motor,16,21.6,"ZS EV, Comet EV",21
COMP02271,RG0253,Mahindra Electric,4,6.04,"XUV400, BE 6",8
COMP02272,RG0253,BYD,9,12.18,"Atto 3, Seal",12
COMP02273,RG0253,Hyundai,10,13.22,"Kona Electric, Ioniq 5",16
COMP02274,RG0253,Ola Electric,21,29.4,"S1 Pro, S1 Air",29
COMP02275,RG0253,Ather Energy,2,2.56,"450X, Rizta",2
COMP02276,RG0253,TVS,4,6.06,"iQube, X",6
COMP02277,RG0253,Bajaj Auto,6,7.89,"Chetak, GoGo",8
COMP02278,RG0254,Tata Motors,11,15.12,"Nexon EV, Tiago EV, Punch EV",19
COMP02279,RG0254,MG Motor,6,8.27,"ZS EV, Comet EV",8
COMP02280,RG0254,Mahindra Electric,9,13.17,"XUV400, BE 6",16
COMP02281,RG0254,BYD,1,1.9,"Atto 3, Seal",2
COMP02282,RG0254,Hyundai,5,6.42,"Kona Electric, Ioniq 5",8
COMP02283,RG0254,Ola Electric,20,27.56,"S1 Pro, S1 Air",27
COMP02284,RG0254,Ather Energy,3,3.88,"450X, Rizta",4
COMP02285,RG0254,TVS,7,9.18,"iQube, X",9
COMP02286,RG0254,Bajaj Auto,10,14.5,"Chetak, GoGo",14
COMP02287,RG0255,Tata Motors,6,13.66,"Nexon EV, Tiago EV, Punch EV",11
COMP02288,RG0255,MG Motor,10,21.63,"ZS EV, Comet EV",13
COMP02289,RG0255,Mahindra Electric,3,7.77,"XUV400, BE 6",6
COMP02290,RG0255,BYD,4,7.78,"Atto 3, Seal",5
COMP02291,RG0255,Hyundai,3,7.08,"Kona Electric, Ioniq 5",6
COMP02292,RG0255,Ola Electric,7,15.55,"S1 Pro, S1 Air",10
COMP02293,RG0255,Ather Energy,1,2.24,"450X, Rizta",1
COMP02294,RG0255,TVS,9,20.83,"iQube, X",13
COMP02295,RG0255,Bajaj Auto,2,3.46,"Chetak, GoGo",2
COMP02296,RG0256,Tata Motors,13,35.3,"Nexon EV, Tiago EV, Punch EV",22
COMP02297,RG0256,MG Motor,1,3.01,"ZS EV, Comet EV",1
COMP02298,RG0256,Mahindra Electric,5,14.75,"XUV400, BE 6",9
COMP02299,RG0256,BYD,2,5.78,"Atto 3, Seal",3
COMP02300,RG0256,Hyundai,5,14.82,"Kona Electric, Ioniq 5",9
COMP02301,RG0256,Ola Electric,4,11.84,"S1 Pro, S1 Air",6
COMP02302,RG0256,Ather Energy,4,10.61,"450X, Rizta",5
COMP02303,RG0256,TVS,1,2.36,"iQube, X",1
COMP02304,RG0256,Bajaj Auto,1,1.53,"Chetak, GoGo",1
COMP02305,RG0257,Tata Motors,6,15.28,"Nexon EV, Tiago EV, Punch EV",9
COMP02306,RG0257,MG Motor,2,5.87,"ZS EV, Comet EV",3
COMP02307,RG0257,Mahindra Electric,3,9.43,"XUV400, BE 6",6
COMP02308,RG0257,BYD,3,7.76,"Atto 3, Seal",4
COMP02309,RG0257,Hyundai,4,10.75,"Kona Electric, Ioniq 5",7
COMP02310,RG0257,Ola Electric,8,21.47,"S1 Pro, S1 Air",10
COMP02311,RG0257,Ather Energy,2,4.43,"450X, Rizta",2
COMP02312,RG0257,TVS,3,8.13,"iQube, X",4
COMP02313,RG0257,Bajaj Auto,6,16.88,"Chetak, GoGo",8
COMP02314,RG0258,Tata Motors,28,27.58,"Nexon EV, Tiago EV, Punch EV",55
COMP02315,RG0258,MG Motor,9,8.62,"ZS EV, Comet EV",13
COMP02316,RG0258,Mahindra Electric,11,10.43,"XUV400, BE 6",21
COMP02317,RG0258,BYD,12,11.7,"Atto 3, Seal",18
COMP02318,RG0258,Hyundai,4,4.04,"Kona Electric, Ioniq 5",8
COMP02319,RG0258,Ola Electric,9,8.99,"S1 Pro, S1 Air",14
COMP02320,RG0258,Ather Energy,12,11.45,"450X, Rizta",18
COMP02321,RG0258,TVS,13,12.85,"iQube, X",20
COMP02322,RG0258,Bajaj Auto,4,4.34,"Chetak, GoGo",7
COMP02323,RG0259,Tata Motors,9,17.22,"Nexon EV, Tiago EV, Punch EV",17
COMP02324,RG0259,MG Motor,8,15.25,"ZS EV, Comet EV",12
COMP02325,RG0259,Mahindra Electric,8,14.74,"XUV400, BE 6",15
COMP02326,RG0259,BYD,6,11.11,"Atto 3, Seal",9
COMP02327,RG0259,Hyundai,2,4.26,"Kona Electric, Ioniq 5",4
COMP02328,RG0259,Ola Electric,15,27.94,"S1 Pro, S1 Air",22
COMP02329,RG0259,Ather Energy,1,2.61,"450X, Rizta",2
COMP02330,RG0259,TVS,2,4.04,"iQube, X",3
COMP02331,RG0259,Bajaj Auto,2,2.83,"Chetak, GoGo",2
COMP02332,RG0260,Tata Motors,7,12.96,"Nexon EV, Tiago EV, Punch EV",13
COMP02333,RG0260,MG Motor,9,17.24,"ZS EV, Comet EV",13
COMP02334,RG0260,Mahindra Electric,6,11.64,"XUV400, BE 6",12
COMP02335,RG0260,BYD,3,5.79,"Atto 3, Seal",5
COMP02336,RG0260,Hyundai,7,13.26,"Kona Electric, Ioniq 5",13
COMP02337,RG0260,Ola Electric,9,16.18,"S1 Pro, S1 Air",13
COMP02338,RG0260,Ather Energy,5,9.16,"450X, Rizta",7
COMP02339,RG0260,TVS,1,0.59,"iQube, X",1
COMP02340,RG0260,Bajaj Auto,7,13.18,"Chetak, GoGo",10
COMP02341,RG0261,Tata Motors,12,22.29,"Nexon EV, Tiago EV, Punch EV",22
COMP02342,RG0261,MG Motor,3,4.84,"ZS EV, Comet EV",4
COMP02343,RG0261,Mahindra Electric,9,15.68,"XUV400, BE 6",16
COMP02344,RG0261,BYD,10,18.05,"Atto 3, Seal",14
COMP02345,RG0261,Hyundai,3,5.82,"Kona Electric, Ioniq 5",6
COMP02346,RG0261,Ola Electric,9,17.14,"S1 Pro, S1 Air",13
COMP02347,RG0261,Ather Energy,4,7.07,"450X, Rizta",6
COMP02348,RG0261,TVS,1,0.05,"iQube, X",1
COMP02349,RG0261,Bajaj Auto,5,9.06,"Chetak, GoGo",7
COMP02350,RG0262,Tata Motors,9,17.18,"Nexon EV, Tiago EV, Punch EV",17
COMP02351,RG0262,MG Motor,4,6.39,"ZS EV, Comet EV",5
COMP02352,RG0262,Mahindra Electric,7,12.44,"XUV400, BE 6",12
COMP02353,RG0262,BYD,3,5.76,"Atto 3, Seal",5
COMP02354,RG0262,Hyundai,18,32.51,"Kona Electric, Ioniq 5",33
COMP02355,RG0262,Ola Electric,3,5.57,"S1 Pro, S1 Air",4
COMP02356,RG0262,Ather Energy,1,1.7,"450X, Rizta",1
COMP02357,RG0262,TVS,7,12.05,"iQube, X",9
COMP02358,RG0262,Bajaj Auto,4,6.4,"Chetak, GoGo",5
COMP02359,RG0263,Tata Motors,5,13.6,"Nexon EV, Tiago EV, Punch EV",9
COMP02360,RG0263,MG Motor,3,6.92,"ZS EV, Comet EV",3
COMP02361,RG0263,Mahindra Electric,6,16.47,"XUV400, BE 6",10
COMP02362,RG0263,BYD,1,1.77,"Atto 3, Seal",1
COMP02363,RG0263,Hyundai,6,15.1,"Kona Electric, Ioniq 5",10
COMP02364,RG0263,Ola Electric,5,12.8,"S1 Pro, S1 Air",6
COMP02365,RG0263,Ather Energy,8,21.9,"450X, Rizta",11
COMP02366,RG0263,TVS,3,8.21,"iQube, X",4
COMP02367,RG0263,Bajaj Auto,1,3.23,"Chetak, GoGo",2
COMP02368,RG0264,Tata Motors,6,14.61,"Nexon EV, Tiago EV, Punch EV",9
COMP02369,RG0264,MG Motor,4,9.33,"ZS EV, Comet EV",5
COMP02370,RG0264,Mahindra Electric,7,19.57,"XUV400, BE 6",12
COMP02371,RG0264,BYD,1,1.75,"Atto 3, Seal",1
COMP02372,RG0264,Hyundai,1,1.33,"Kona Electric, Ioniq 5",1
COMP02373,RG0264,Ola Electric,3,9.21,"S1 Pro, S1 Air",5
COMP02374,RG0264,Ather Energy,8,20.43,"450X, Rizta",10
COMP02375,RG0264,TVS,4,10.9,"iQube, X",5
COMP02376,RG0264,Bajaj Auto,5,12.87,"Chetak, GoGo",6
COMP02377,RG0265,Tata Motors,4,8.07,"Nexon EV, Tiago EV, Punch EV",6
COMP02378,RG0265,MG Motor,5,11.61,"ZS EV, Comet EV",7
COMP02379,RG0265,Mahindra Electric,14,30.01,"XUV400, BE 6",23
COMP02380,RG0265,BYD,5,11.48,"Atto 3, Seal",7
COMP02381,RG0265,Hyundai,1,2.04,"Kona Electric, Ioniq 5",2
COMP02382,RG0265,Ola Electric,5,11.61,"S1 Pro, S1 Air",7
COMP02383,RG0265,Ather Energy,5,11.63,"450X, Rizta",7
COMP02384,RG0265,TVS,4,8.55,"iQube, X",5
COMP02385,RG0265,Bajaj Auto,2,5.0,"Chetak, GoGo",3
COMP02386,RG0266,Tata Motors,10,23.24,"Nexon EV, Tiago EV, Punch EV",18
COMP02387,RG0266,MG Motor,3,5.59,"ZS EV, Comet EV",3
COMP02388,RG0266,Mahindra Electric,6,12.92,"XUV400, BE 6",10
COMP02389,RG0266,BYD,3,6.13,"Atto 3, Seal",4
COMP02390,RG0266,Hyundai,2,5.2,"Kona Electric, Ioniq 5",4
COMP02391,RG0266,Ola Electric,13,29.45,"S1 Pro, S1 Air",18
COMP02392,RG0266,Ather Energy,1,2.43,"450X, Rizta",1
COMP02393,RG0266,TVS,3,7.07,"iQube, X",4
COMP02394,RG0266,Bajaj Auto,4,7.97,"Chetak, GoGo",5
COMP02395,RG0267,Tata Motors,6,13.3,"Nexon EV, Tiago EV, Punch EV",10
COMP02396,RG0267,MG Motor,10,23.0,"ZS EV, Comet EV",14
COMP02397,RG0267,Mahindra Electric,5,11.99,"XUV400, BE 6",9
COMP02398,RG0267,BYD,1,3.21,"Atto 3, Seal",2
COMP02399,RG0267,Hyundai,8,17.93,"Kona Electric, Ioniq 5",14
COMP02400,RG0267,Ola Electric,5,11.86,"S1 Pro, S1 Air",7
COMP02401,RG0267,Ather Energy,1,2.34,"450X, Rizta",1
COMP02402,RG0267,TVS,7,14.58,"iQube, X",9
COMP02403,RG0267,Bajaj Auto,1,1.79,"Chetak, GoGo",1
COMP02404,RG0268,Tata Motors,7,12.29,"Nexon EV, Tiago EV, Punch EV",12
COMP02405,RG0268,MG Motor,1,2.69,"ZS EV, Comet EV",2
COMP02406,RG0268,Mahindra Electric,1,2.33,"XUV400, BE 6",2
COMP02407,RG0268,BYD,15,27.5,"Atto 3, Seal",21
COMP02408,RG0268,Hyundai,8,15.83,"Kona Electric, Ioniq 5",15
COMP02409,RG0268,Ola Electric,1,2.71,"S1 Pro, S1 Air",2
COMP02410,RG0268,Ather Energy,4,7.4,"450X, Rizta",6
COMP02411,RG0268,TVS,12,22.17,"iQube, X",17
COMP02412,RG0268,Bajaj Auto,4,7.08,"Chetak, GoGo",5
COMP02413,RG0269,Tata Motors,9,16.76,"Nexon EV, Tiago EV, Punch EV",16
COMP02414,RG0269,MG Motor,22,40.92,"ZS EV, Comet EV",31
COMP02415,RG0269,Mahindra Electric,6,11.43,"XUV400, BE 6",11
COMP02416,RG0269,BYD,1,1.64,"Atto 3, Seal",1
COMP02417,RG0269,Hyundai,4,7.02,"Kona Electric, Ioniq 5",7
COMP02418,RG0269,Ola Electric,1,2.02,"S1 Pro, S1 Air",2
COMP02419,RG0269,Ather Energy,6,11.8,"450X, Rizta",9
COMP02420,RG0269,TVS,2,3.56,"iQube, X",3
COMP02421,RG0269,Bajaj Auto,3,4.85,"Chetak, GoGo",4
COMP02422,RG0270,Tata Motors,24,44.86,"Nexon EV, Tiago EV, Punch EV",43
COMP02423,RG0270,MG Motor,2,2.84,"ZS EV, Comet EV",2
COMP02424,RG0270,Mahindra Electric,2,3.23,"XUV400, BE 6",3
COMP02425,RG0270,BYD,1,2.29,"Atto 3, Seal",2
COMP02426,RG0270,Hyundai,9,16.52,"Kona Electric, Ioniq 5",16
COMP02427,RG0270,Ola Electric,7,12.31,"S1 Pro, S1 Air",9
COMP02428,RG0270,Ather Energy,1,2.54,"450X, Rizta",2
COMP02429,RG0270,TVS,2,3.61,"iQube, X",3
COMP02430,RG0270,Bajaj Auto,6,11.8,"Chetak, GoGo",9
