charger_id,region_id,city_name,year,quarter,charger_count,fast_charger_count,slow_charger_count,dc_fast_count,average_capacity_kw,operational_status,charger_per_1000_ev,infrastructure_gap_score,charging_readiness_score
C0005055,RG0106,Hazaribagh,2022,3,33,6,27,3,34.0,Operational,2.6,56.5,44.5
C0005056,RG0106,Hazaribagh,2022,4,36,6,30,3,41.2,Operational,2.57,54.3,47.3
C0005057,RG0106,Hazaribagh,2023,1,43,8,35,4,38.7,Operational,2.82,52.3,49.0
C0005058,RG0106,Hazaribagh,2023,2,46,8,38,4,41.7,Operational,2.78,51.7,49.8
C0005059,RG0106,Hazaribagh,2023,3,50,9,41,4,39.9,Operational,2.77,52.5,49.0
C0005060,RG0106,Hazaribagh,2023,4,55,10,45,4,40.5,Operational,2.78,52.1,49.3
C0005061,RG0106,Hazaribagh,2024,1,64,12,52,5,40.4,Operational,3.0,49.6,51.7
C0005062,RG0106,Hazaribagh,2024,2,69,13,56,6,43.0,Operational,3.01,48.6,52.9
C0005063,RG0106,Hazaribagh,2024,3,74,14,60,6,39.3,Operational,3.0,50.0,51.3
C0005064,RG0106,Hazaribagh,2024,4,80,15,65,7,43.6,Operational,3.0,48.5,53.1
C0005065,RG0106,Hazaribagh,2025,1,92,18,74,8,42.9,Operational,3.22,46.2,55.2
C0005066,RG0106,Hazaribagh,2025,2,99,20,79,9,44.5,Operational,3.25,45.3,56.2
C0005067,RG0106,Hazaribagh,2025,3,106,21,85,9,43.6,Operational,3.25,45.6,55.8
C0005068,RG0106,Hazaribagh,2025,4,114,23,91,10,42.5,Operational,3.23,46.2,55.1
C0005069,RG0106,Hazaribagh,2026,1,129,27,102,12,45.8,Operational,3.45,42.5,59.0
C0005070,RG0106,Hazaribagh,2026,2,137,29,108,13,50.7,Operational,3.45,40.8,61.0
C0005071,RG0106,Hazaribagh,2026,3,145,30,115,14,47.6,Under Construction,3.44,42.0,59.6
C0005072,RG0106,Hazaribagh,2026,4,155,33,122,15,47.8,Under Construction,3.45,41.8,59.8
C0005073,RG0106,Hazaribagh,2027,1,175,39,136,18,49.1,Operational,3.68,38.7,62.9
C0005074,RG0106,Hazaribagh,2027,2,185,41,144,18,46.8,Operational,3.67,39.6,61.9
C0005075,RG0106,Hazaribagh,2027,3,197,43,154,19,50.8,Under Construction,3.68,38.1,63.6
C0005076,RG0106,Hazaribagh,2027,4,210,46,164,21,53.0,Under Construction,3.67,37.4,64.5
C0005077,RG0106,Hazaribagh,2028,1,236,54,182,24,52.6,Operational,3.9,34.9,66.8
C0005078,RG0106,Hazaribagh,2028,2,249,57,192,26,50.8,Operational,3.9,35.5,66.1
C0005079,RG0106,Hazaribagh,2028,3,263,60,203,27,50.7,Under Construction,3.89,35.7,65.9
C0005080,RG0106,Hazaribagh,2028,4,281,65,216,29,49.6,Under Construction,3.9,35.9,65.6
C0005081,RG0106,Hazaribagh,2029,1,312,75,237,34,52.4,Operational,4.12,32.4,69.2
C0005082,RG0106,Hazaribagh,2029,2,327,78,249,35,57.8,Operational,4.12,30.5,71.5
C0005083,RG0106,Hazaribagh,2029,3,344,83,261,37,53.2,Under Construction,4.11,32.2,69.4
C0005084,RG0106,Hazaribagh,2029,4,364,87,277,39,56.7,Under Construction,4.11,31.0,70.9
C0005085,RG0106,Hazaribagh,2030,1,404,101,303,45,53.5,Operational,4.34,29.5,72.1
C0005086,RG0106,Hazaribagh,2030,2,426,106,320,48,56.4,Operational,4.34,28.4,73.3
C0005087,RG0106,Hazaribagh,2030,3,449,112,337,50,55.1,Under Construction,4.33,29.0,72.7
C0005088,RG0106,Hazaribagh,2030,4,479,120,359,54,55.0,Under Construction,4.34,28.9,72.8
C0005089,RG0107,Deoghar,2019,1,1,0,1,0,29.2,Operational,1.73,68.1,33.1
C0005090,RG0107,Deoghar,2019,2,2,0,2,0,30.1,Operational,1.67,68.4,32.8
C0005091,RG0107,Deoghar,2019,3,4,1,3,0,28.9,Operational,2.18,63.5,37.4
C0005092,RG0107,Deoghar,2019,4,5,1,4,0,29.1,Operational,1.93,66.0,35.0
C0005093,RG0107,Deoghar,2020,1,7,1,6,0,32.1,Operational,2.14,62.5,38.6
C0005094,RG0107,Deoghar,2020,2,9,1,8,0,33.4,Operational,2.26,60.8,40.4
C0005095,RG0107,Deoghar,2020,3,10,2,8,1,31.0,Operational,2.1,63.4,37.8
C0005096,RG0107,Deoghar,2020,4,12,2,10,1,31.5,Operational,2.1,63.2,38.0
C0005097,RG0107,Deoghar,2021,1,15,2,13,1,36.1,Operational,2.3,59.2,42.2
C0005098,RG0107,Deoghar,2021,2,17,3,14,1,35.7,Operational,2.3,59.4,42.0
C0005099,RG0107,Deoghar,2021,3,19,3,16,1,36.3,Operational,2.3,59.1,42.2
C0005100,RG0107,Deoghar,2021,4,22,4,18,2,37.6,Operational,2.36,58.1,43.4
C0005101,RG0107,Deoghar,2022,1,27,5,22,2,34.8,Operational,2.59,56.4,44.8
C0005102,RG0107,Deoghar,2022,2,30,5,25,2,37.4,Operational,2.61,55.3,46.1
C0005103,RG0107,Deoghar,2022,3,33,6,27,3,35.9,Operational,2.6,55.9,45.3
C0005104,RG0107,Deoghar,2022,4,36,6,30,3,41.2,Operational,2.54,54.7,47.0
C0005105,RG0107,Deoghar,2023,1,43,8,35,4,42.5,Operational,2.81,51.1,50.5
C0005106,RG0107,Deoghar,2023,2,46,8,38,4,39.7,Operational,2.78,52.4,49.0
C0005107,RG0107,Deoghar,2023,3,50,9,41,4,43.7,Operational,2.81,50.7,51.0
C0005108,RG0107,Deoghar,2023,4,54,10,44,4,38.5,Operational,2.79,52.7,48.6
C0005109,RG0107,Deoghar,2024,1,63,12,51,5,45.0,Operational,3.02,47.8,53.9
C0005110,RG0107,Deoghar,2024,2,68,13,55,6,41.1,Operational,3.03,49.1,52.3
C0005111,RG0107,Deoghar,2024,3,73,14,59,6,44.1,Operational,3.01,48.2,53.4
C0005112,RG0107,Deoghar,2024,4,79,15,64,7,41.3,Operational,3.0,49.3,52.1
C0005113,RG0107,Deoghar,2025,1,91,18,73,8,44.3,Operational,3.25,45.4,56.1
C0005114,RG0107,Deoghar,2025,2,96,19,77,9,44.9,Operational,3.23,45.4,56.2
C0005115,RG0107,Deoghar,2025,3,102,20,82,9,43.4,Operational,3.23,45.9,55.5
C0005116,RG0107,Deoghar,2025,4,110,22,88,10,47.0,Operational,3.23,44.6,57.0
C0005117,RG0107,Deoghar,2026,1,125,26,99,12,46.8,Operational,3.46,42.0,59.5
C0005118,RG0107,Deoghar,2026,2,133,28,105,13,44.0,Operational,3.46,43.0,58.3
C0005119,RG0107,Deoghar,2026,3,141,30,111,14,50.8,Under Construction,3.46,40.6,61.2
C0005120,RG0107,Deoghar,2026,4,151,32,119,14,46.0,Under Construction,3.47,42.2,59.3
C0005121,RG0107,Deoghar,2027,1,170,37,133,17,51.8,Operational,3.68,37.7,64.1
C0005122,RG0107,Deoghar,2027,2,179,39,140,18,51.3,Operational,3.67,38.0,63.7
C0005123,RG0107,Deoghar,2027,3,189,42,147,19,49.1,Under Construction,3.67,38.8,62.8
C0005124,RG0107,Deoghar,2027,4,202,44,158,20,52.0,Under Construction,3.68,37.7,64.1
C0005125,RG0107,Deoghar,2028,1,226,52,174,23,48.8,Operational,3.9,36.2,65.2
C0005126,RG0107,Deoghar,2028,2,237,55,182,25,48.3,Operational,3.89,36.5,64.9
C0005127,RG0107,Deoghar,2028,3,251,58,193,26,49.8,Under Construction,3.9,35.9,65.7
C0005128,RG0107,Deoghar,2028,4,266,61,205,27,55.1,Under Construction,3.89,34.1,67.8
C0005129,RG0107,Deoghar,2029,1,297,71,226,32,54.1,Operational,4.12,31.8,69.9
C0005130,RG0107,Deoghar,2029,2,312,75,237,34,57.9,Operational,4.11,30.6,71.4
C0005131,RG0107,Deoghar,2029,3,329,79,250,36,56.2,Under Construction,4.12,31.1,70.8
C0005132,RG0107,Deoghar,2029,4,350,84,266,38,52.3,Under Construction,4.11,32.5,69.1
C0005133,RG0107,Deoghar,2030,1,390,98,292,44,57.0,Operational,4.34,28.2,73.6
C0005134,RG0107,Deoghar,2030,2,411,103,308,46,54.3,Operational,4.34,29.2,72.5
C0005135,RG0107,Deoghar,2030,3,433,108,325,49,53.5,Under Construction,4.33,29.6,72.0
C0005136,RG0107,Deoghar,2030,4,460,115,345,52,57.9,Under Construction,4.33,28.0,73.9
C0005137,RG0108,Giridih,2019,1,1,0,1,0,30.1,Operational,1.9,66.0,35.1
C0005138,RG0108,Giridih,2019,2,2,0,2,0,29.5,Operational,1.89,66.3,34.8
C0005139,RG0108,Giridih,2019,3,3,0,3,0,31.6,Operational,1.81,66.4,34.9
C0005140,RG0108,Giridih,2019,4,4,1,3,0,31.3,Operational,1.72,67.5,33.8
C0005141,RG0108,Giridih,2020,1,6,1,5,0,34.2,Operational,1.99,63.4,38.0
C0005142,RG0108,Giridih,2020,2,8,1,7,0,36.7,Operational,2.17,60.6,40.9
C0005143,RG0108,Giridih,2020,3,10,2,8,1,29.9,Operational,2.25,62.2,38.8
C0005144,RG0108,Giridih,2020,4,11,2,9,1,34.9,Operational,2.05,62.5,38.9
C0005145,RG0108,Giridih,2021,1,14,2,12,1,35.2,Operational,2.29,59.6,41.7
C0005146,RG0108,Giridih,2021,2,16,3,13,1,35.8,Operational,2.31,59.2,42.1
C0005147,RG0108,Giridih,2021,3,18,3,15,1,32.0,Operational,2.3,60.7,40.4
C0005148,RG0108,Giridih,2021,4,21,3,18,1,34.0,Operational,2.37,59.2,42.0
C0005149,RG0108,Giridih,2022,1,26,4,22,2,39.7,Operational,2.62,54.3,47.1
C0005150,RG0108,Giridih,2022,2,28,5,23,2,39.5,Operational,2.56,55.0,46.4
C0005151,RG0108,Giridih,2022,3,31,5,26,2,37.9,Operational,2.54,55.8,45.6
C0005152,RG0108,Giridih,2022,4,35,6,29,3,40.7,Operational,2.56,54.6,46.9
C0005153,RG0108,Giridih,2023,1,42,8,34,4,43.5,Operational,2.83,50.6,51.1
C0005154,RG0108,Giridih,2023,2,45,8,37,4,43.4,Operational,2.79,51.0,50.6
C0005155,RG0108,Giridih,2023,3,49,9,40,4,42.8,Operational,2.8,51.1,50.5
C0005156,RG0108,Giridih,2023,4,53,10,43,4,43.4,Operational,2.77,51.2,50.4
C0005157,RG0108,Giridih,2024,1,62,12,50,5,38.4,Operational,3.02,50.1,51.1
C0005158,RG0108,Giridih,2024,2,66,13,53,6,39.0,Operational,3.0,50.1,51.1
C0005159,RG0108,Giridih,2024,3,71,13,58,6,43.6,Operational,3.01,48.4,53.2
C0005160,RG0108,Giridih,2024,4,77,15,62,7,44.8,Operational,3.02,47.9,53.8
C0005161,RG0108,Giridih,2025,1,89,18,71,8,45.1,Operational,3.24,45.2,56.3
C0005162,RG0108,Giridih,2025,2,95,19,76,9,41.2,Operational,3.24,46.6,54.7
C0005163,RG0108,Giridih,2025,3,102,20,82,9,47.8,Operational,3.24,44.2,57.5
C0005164,RG0108,Giridih,2025,4,110,22,88,10,40.7,Operational,3.23,46.8,54.4
C0005165,RG0108,Giridih,2026,1,126,26,100,12,49.7,Operational,3.47,40.9,60.8
C0005166,RG0108,Giridih,2026,2,134,28,106,13,46.1,Operational,3.47,42.2,59.3
C0005167,RG0108,Giridih,2026,3,142,30,112,14,46.9,Under Construction,3.45,42.1,59.4
C0005168,RG0108,Giridih,2026,4,154,32,122,14,45.2,Under Construction,3.47,42.5,58.9
C0005169,RG0108,Giridih,2027,1,173,38,135,17,48.7,Operational,3.69,38.7,62.9
C0005170,RG0108,Giridih,2027,2,182,40,142,18,51.7,Operational,3.67,37.9,63.9
C0005171,RG0108,Giridih,2027,3,192,42,150,19,51.5,Under Construction,3.67,37.9,63.8
C0005172,RG0108,Giridih,2027,4,205,45,160,20,47.9,Under Construction,3.68,39.1,62.4
C0005173,RG0108,Giridih,2028,1,229,53,176,24,49.4,Operational,3.9,36.0,65.5
C0005174,RG0108,Giridih,2028,2,242,56,186,25,53.6,Operational,3.89,34.6,67.2
C0005175,RG0108,Giridih,2028,3,256,59,197,27,51.2,Under Construction,3.9,35.4,66.3
C0005176,RG0108,Giridih,2028,4,272,63,209,28,52.2,Under Construction,3.89,35.1,66.6
C0005177,RG0108,Giridih,2029,1,304,73,231,33,57.5,Operational,4.11,30.7,71.2
C0005178,RG0108,Giridih,2029,2,322,77,245,35,50.5,Operational,4.11,33.2,68.3
C0005179,RG0108,Giridih,2029,3,342,82,260,37,54.9,Under Construction,4.12,31.5,70.3
C0005180,RG0108,Giridih,2029,4,364,87,277,39,52.7,Under Construction,4.12,32.3,69.3
C0005181,RG0108,Giridih,2030,1,403,101,302,45,57.5,Operational,4.34,28.1,73.8
C0005182,RG0108,Giridih,2030,2,423,106,317,48,59.0,Operational,4.34,27.5,74.4
C0005183,RG0108,Giridih,2030,3,446,112,334,50,57.9,Under Construction,4.34,27.9,74.0
C0005184,RG0108,Giridih,2030,4,475,119,356,54,52.9,Under Construction,4.34,29.7,71.9
C0005185,RG0109,Ramgarh,2019,1,1,0,1,0,32.9,Operational,2.36,60.2,40.9
C0005186,RG0109,Ramgarh,2019,2,2,0,2,0,32.1,Operational,2.36,60.5,40.6
C0005187,RG0109,Ramgarh,2019,3,3,0,3,0,31.8,Operational,2.28,61.4,39.7
C0005188,RG0109,Ramgarh,2019,4,4,1,3,0,31.5,Operational,2.14,63.0,38.1
C0005189,RG0109,Ramgarh,2020,1,5,1,4,0,36.1,Operational,2.06,62.0,39.5
C0005190,RG0109,Ramgarh,2020,2,6,1,5,0,36.3,Operational,1.99,62.7,38.9
C0005191,RG0109,Ramgarh,2020,3,8,1,7,0,36.4,Operational,2.21,60.3,41.1
C0005192,RG0109,Ramgarh,2020,4,9,1,8,0,30.3,Operational,2.06,64.0,37.1
C0005193,RG0109,Ramgarh,2021,1,12,2,10,1,38.1,Operational,2.4,57.5,44.0
C0005194,RG0109,Ramgarh,2021,2,13,2,11,1,32.0,Operational,2.32,60.4,40.6
C0005195,RG0109,Ramgarh,2021,3,15,2,13,1,35.9,Operational,2.38,58.4,42.9
C0005196,RG0109,Ramgarh,2021,4,17,3,14,1,33.1,Operational,2.38,59.4,41.7
C0005197,RG0109,Ramgarh,2022,1,21,4,17,2,38.7,Operational,2.63,54.6,46.8
C0005198,RG0109,Ramgarh,2022,2,23,4,19,2,33.8,Operational,2.6,56.6,44.4
C0005199,RG0109,Ramgarh,2022,3,25,4,21,2,35.7,Operational,2.55,56.5,44.7
C0005200,RG0109,Ramgarh,2022,4,28,5,23,2,39.5,Operational,2.56,55.0,46.4
C0005201,RG0109,Ramgarh,2023,1,33,6,27,3,40.0,Operational,2.76,52.5,48.9
C0005202,RG0109,Ramgarh,2023,2,36,6,30,3,40.6,Operational,2.79,52.0,49.5
C0005203,RG0109,Ramgarh,2023,3,39,7,32,3,39.1,Operational,2.78,52.6,48.7
C0005204,RG0109,Ramgarh,2023,4,43,8,35,4,40.5,Operational,2.8,51.9,49.5
C0005205,RG0109,Ramgarh,2024,1,50,10,40,4,41.3,Operational,3.01,49.2,52.2
C0005206,RG0109,Ramgarh,2024,2,54,10,44,4,44.9,Operational,3.02,47.8,53.8
C0005207,RG0109,Ramgarh,2024,3,58,11,47,5,40.8,Operational,3.02,49.3,52.1
C0005208,RG0109,Ramgarh,2024,4,63,12,51,5,45.1,Operational,3.01,47.9,53.8
C0005209,RG0109,Ramgarh,2025,1,72,14,58,6,42.3,Operational,3.23,46.3,55.1
C0005210,RG0109,Ramgarh,2025,2,77,15,62,7,42.4,Operational,3.25,46.0,55.3
C0005211,RG0109,Ramgarh,2025,3,82,16,66,7,43.6,Operational,3.24,45.7,55.7
C0005212,RG0109,Ramgarh,2025,4,88,18,70,8,48.3,Operational,3.22,44.3,57.5
C0005213,RG0109,Ramgarh,2026,1,101,21,80,9,46.3,Operational,3.46,42.2,59.3
C0005214,RG0109,Ramgarh,2026,2,108,23,85,10,45.0,Operational,3.47,42.6,58.9
C0005215,RG0109,Ramgarh,2026,3,115,24,91,11,43.9,Under Construction,3.47,43.0,58.4
C0005216,RG0109,Ramgarh,2026,4,123,26,97,12,46.0,Under Construction,3.45,42.4,59.1
C0005217,RG0109,Ramgarh,2027,1,138,30,108,14,52.6,Operational,3.67,37.6,64.3
C0005218,RG0109,Ramgarh,2027,2,146,32,114,14,49.6,Operational,3.69,38.4,63.2
C0005219,RG0109,Ramgarh,2027,3,154,34,120,15,47.8,Under Construction,3.68,39.1,62.4
C0005220,RG0109,Ramgarh,2027,4,163,36,127,16,52.1,Under Construction,3.67,37.7,64.1
C0005221,RG0109,Ramgarh,2028,1,183,42,141,19,50.4,Operational,3.9,35.7,65.9
C0005222,RG0109,Ramgarh,2028,2,192,44,148,20,49.6,Operational,3.89,36.0,65.5
C0005223,RG0109,Ramgarh,2028,3,203,47,156,21,55.0,Under Construction,3.9,34.1,67.8
C0005224,RG0109,Ramgarh,2028,4,216,50,166,22,54.9,Under Construction,3.9,34.1,67.8
C0005225,RG0109,Ramgarh,2029,1,240,58,182,26,57.6,Operational,4.12,30.6,71.4
C0005226,RG0109,Ramgarh,2029,2,253,61,192,27,51.7,Operational,4.12,32.6,68.9
C0005227,RG0109,Ramgarh,2029,3,266,64,202,29,56.0,Under Construction,4.11,31.2,70.6
C0005228,RG0109,Ramgarh,2029,4,283,68,215,31,51.9,Under Construction,4.11,32.7,68.9
C0005229,RG0109,Ramgarh,2030,1,314,78,236,35,58.6,Operational,4.33,27.8,74.2
C0005230,RG0109,Ramgarh,2030,2,330,82,248,37,59.3,Operational,4.33,27.5,74.5
C0005231,RG0109,Ramgarh,2030,3,348,87,261,39,56.3,Under Construction,4.34,28.5,73.3
C0005232,RG0109,Ramgarh,2030,4,368,92,276,41,59.5,Under Construction,4.33,27.5,74.5
C0005233,RG0110,Bengaluru,2019,1,5,2,3,1,50.4,Operational,4.06,32.0,69.5
C0005234,RG0110,Bengaluru,2019,2,11,3,8,2,54.1,Operational,4.32,28.0,73.7
C0005235,RG0110,Bengaluru,2019,3,17,5,12,3,48.1,Operational,4.33,29.9,71.3
C0005236,RG0110,Bengaluru,2019,4,24,7,17,4,53.3,Operational,4.29,28.5,73.0
C0005237,RG0110,Bengaluru,2020,1,33,11,22,6,56.3,Operational,4.53,24.7,76.9
C0005238,RG0110,Bengaluru,2020,2,41,13,28,7,50.5,Operational,4.53,26.8,74.5
C0005239,RG0110,Bengaluru,2020,3,49,16,33,9,52.4,Operational,4.49,26.5,74.9
C0005240,RG0110,Bengaluru,2020,4,59,19,40,10,52.8,Operational,4.51,26.2,75.3
C0005241,RG0110,Bengaluru,2021,1,72,24,48,13,58.2,Operational,4.73,21.7,80.0
C0005242,RG0110,Bengaluru,2021,2,82,27,55,15,55.8,Operational,4.71,22.8,78.8
C0005243,RG0110,Bengaluru,2021,3,94,31,63,17,52.4,Operational,4.74,23.6,77.7
C0005244,RG0110,Bengaluru,2021,4,108,36,72,20,55.2,Operational,4.74,22.7,78.8
C0005245,RG0110,Bengaluru,2022,1,127,43,84,24,55.7,Operational,4.94,20.1,81.3
C0005246,RG0110,Bengaluru,2022,2,143,49,94,27,60.4,Operational,4.96,18.3,83.5
C0005247,RG0110,Bengaluru,2022,3,160,54,106,30,56.7,Operational,4.95,19.7,81.8
C0005248,RG0110,Bengaluru,2022,4,179,61,118,34,61.8,Operational,4.93,18.1,83.8
C0005249,RG0110,Bengaluru,2023,1,206,72,134,40,57.9,Operational,5.16,16.8,84.7
C0005250,RG0110,Bengaluru,2023,2,226,79,147,43,56.8,Operational,5.17,17.1,84.3
C0005251,RG0110,Bengaluru,2023,3,246,86,160,47,63.9,Operational,5.17,14.6,87.3
C0005252,RG0110,Bengaluru,2023,4,271,95,176,52,64.0,Operational,5.16,14.7,87.2
C0005253,RG0110,Bengaluru,2024,1,307,111,196,61,65.4,Operational,5.39,11.5,90.4
C0005254,RG0110,Bengaluru,2024,2,334,120,214,66,65.3,Operational,5.39,11.6,90.3
C0005255,RG0110,Bengaluru,2024,3,362,130,232,72,63.0,Operational,5.39,12.4,89.4
C0005256,RG0110,Bengaluru,2024,4,396,143,253,79,59.5,Operational,5.39,13.6,87.9
C0005257,RG0110,Bengaluru,2025,1,447,165,282,91,64.5,Operational,5.61,9.3,92.4
C0005258,RG0110,Bengaluru,2025,2,481,178,303,98,64.2,Operational,5.6,9.5,92.2
C0005259,RG0110,Bengaluru,2025,3,521,193,328,106,62.0,Operational,5.61,10.1,91.4
C0005260,RG0110,Bengaluru,2025,4,569,211,358,116,67.2,Operational,5.6,8.4,93.5
C0005261,RG0110,Bengaluru,2026,1,641,244,397,134,68.0,Operational,5.83,5.5,96.4
C0005262,RG0110,Bengaluru,2026,2,691,263,428,145,70.1,Operational,5.83,4.8,97.2
C0005263,RG0110,Bengaluru,2026,3,743,282,461,155,67.6,Operational,5.82,5.7,96.1
C0005264,RG0110,Bengaluru,2026,4,812,309,503,170,64.9,Operational,5.83,6.6,95.1
C0005265,RG0110,Bengaluru,2027,1,906,353,553,194,71.6,Operational,6.05,1.7,100.0
C0005266,RG0110,Bengaluru,2027,2,973,379,594,208,67.5,Operational,6.05,3.1,98.6
C0005267,RG0110,Bengaluru,2027,3,1044,407,637,224,69.7,Operational,6.05,2.3,99.5
C0005268,RG0110,Bengaluru,2027,4,1130,441,689,243,68.5,Operational,6.04,2.9,98.9
C0005269,RG0110,Bengaluru,2028,1,1262,505,757,278,75.9,Operational,6.26,0.0,100.0
C0005270,RG0110,Bengaluru,2028,2,1354,542,812,298,71.4,Operational,6.27,0.0,100.0
C0005271,RG0110,Bengaluru,2028,3,1451,580,871,319,70.8,Operational,6.27,0.0,100.0
C0005272,RG0110,Bengaluru,2028,4,1570,628,942,345,73.4,Operational,6.27,0.0,100.0
C0005273,RG0110,Bengaluru,2029,1,1737,712,1025,392,74.1,Operational,6.49,0.0,100.0
C0005274,RG0110,Bengaluru,2029,2,1850,759,1091,417,75.0,Operational,6.49,0.0,100.0
C0005275,RG0110,Bengaluru,2029,3,1979,811,1168,446,75.3,Operational,6.49,0.0,100.0
C0005276,RG0110,Bengaluru,2029,4,2141,878,1263,483,72.8,Operational,6.49,0.0,100.0
C0005277,RG0110,Bengaluru,2030,1,2366,994,1372,547,79.9,Operational,6.71,0.0,100.0
C0005278,RG0110,Bengaluru,2030,2,2523,1060,1463,583,74.7,Operational,6.7,0.0,100.0
C0005279,RG0110,Bengaluru,2030,3,2692,1131,1561,622,79.8,Operational,6.71,0.0,100.0
C0005280,RG0110,Bengaluru,2030,4,2910,1222,1688,672,78.0,Operational,6.71,0.0,100.0
C0005281,RG0111,Mysuru,2019,1,6,2,4,1,54.0,Operational,4.69,24.1,77.3
C0005282,RG0111,Mysuru,2019,2,11,3,8,2,48.7,Operational,4.37,29.3,71.9
C0005283,RG0111,Mysuru,2019,3,17,5,12,3,50.6,Operational,4.38,28.5,72.8
C0005284,RG0111,Mysuru,2019,4,24,7,17,4,51.7,Operational,4.35,28.5,73.0
C0005285,RG0111,Mysuru,2020,1,32,10,22,6,50.4,Operational,4.58,26.3,75.0
C0005286,RG0111,Mysuru,2020,2,39,12,27,7,56.5,Operational,4.54,24.6,77.1
C0005287,RG0111,Mysuru,2020,3,46,15,31,8,57.2,Operational,4.47,25.0,76.7
C0005288,RG0111,Mysuru,2020,4,56,18,38,10,55.7,Operational,4.52,25.0,76.6
C0005289,RG0111,Mysuru,2021,1,69,23,46,13,57.9,Operational,4.77,21.4,80.3
C0005290,RG0111,Mysuru,2021,2,79,26,53,14,57.7,Operational,4.72,22.0,79.7
C0005291,RG0111,Mysuru,2021,3,91,30,61,16,54.5,Operational,4.75,22.8,78.6
C0005292,RG0111,Mysuru,2021,4,105,35,70,19,54.5,Operational,4.74,22.9,78.5
C0005293,RG0111,Mysuru,2022,1,123,42,81,23,60.3,Operational,4.94,18.5,83.2
C0005294,RG0111,Mysuru,2022,2,138,47,91,26,54.6,Operational,4.96,20.3,81.0
C0005295,RG0111,Mysuru,2022,3,153,52,101,29,59.2,Operational,4.96,18.7,83.0
C0005296,RG0111,Mysuru,2022,4,171,58,113,32,61.2,Operational,4.95,18.1,83.7
C0005297,RG0111,Mysuru,2023,1,198,69,129,38,62.2,Operational,5.17,15.2,86.6
C0005298,RG0111,Mysuru,2023,2,218,76,142,42,60.3,Operational,5.17,15.9,85.8
C0005299,RG0111,Mysuru,2023,3,240,84,156,46,61.1,Operational,5.18,15.5,86.2
C0005300,RG0111,Mysuru,2023,4,265,93,172,51,58.5,Operational,5.18,16.4,85.1
C0005301,RG0111,Mysuru,2024,1,301,108,193,59,62.7,Operational,5.4,12.4,89.3
C0005302,RG0111,Mysuru,2024,2,326,117,209,64,62.8,Operational,5.4,12.3,89.4
C0005303,RG0111,Mysuru,2024,3,352,127,225,70,65.6,Operational,5.39,11.4,90.5
C0005304,RG0111,Mysuru,2024,4,387,139,248,76,59.3,Operational,5.41,13.4,88.0
C0005305,RG0111,Mysuru,2025,1,440,163,277,90,66.9,Operational,5.63,8.2,93.6
C0005306,RG0111,Mysuru,2025,2,477,176,301,97,67.7,Operational,5.62,8.0,93.9
C0005307,RG0111,Mysuru,2025,3,521,193,328,106,64.2,Operational,5.62,9.3,92.4
C0005308,RG0111,Mysuru,2025,4,572,212,360,117,66.2,Operational,5.62,8.6,93.3
C0005309,RG0111,Mysuru,2026,1,644,245,399,135,71.4,Operational,5.84,4.2,97.9
C0005310,RG0111,Mysuru,2026,2,695,264,431,145,66.8,Operational,5.85,5.7,96.1
C0005311,RG0111,Mysuru,2026,3,751,285,466,157,70.9,Operational,5.84,4.4,97.7
C0005312,RG0111,Mysuru,2026,4,821,312,509,172,66.2,Operational,5.84,6.0,95.7
C0005313,RG0111,Mysuru,2027,1,919,358,561,197,68.4,Operational,6.06,2.7,99.1
C0005314,RG0111,Mysuru,2027,2,990,386,604,212,73.7,Operational,6.06,0.8,100.0
C0005315,RG0111,Mysuru,2027,3,1063,415,648,228,72.3,Operational,6.06,1.3,100.0
C0005316,RG0111,Mysuru,2027,4,1153,450,703,248,72.0,Operational,6.06,1.4,100.0
C0005317,RG0111,Mysuru,2028,1,1284,514,770,283,68.7,Operational,6.28,0.0,100.0
C0005318,RG0111,Mysuru,2028,2,1379,552,827,304,75.2,Operational,6.28,0.0,100.0
C0005319,RG0111,Mysuru,2028,3,1482,593,889,326,70.2,Operational,6.28,0.0,100.0
C0005320,RG0111,Mysuru,2028,4,1604,642,962,353,74.3,Operational,6.28,0.0,100.0
C0005321,RG0111,Mysuru,2029,1,1783,731,1052,402,71.3,Operational,6.5,0.0,100.0
C0005322,RG0111,Mysuru,2029,2,1911,784,1127,431,78.2,Operational,6.5,0.0,100.0
C0005323,RG0111,Mysuru,2029,3,2042,837,1205,460,78.6,Operational,6.5,0.0,100.0
C0005324,RG0111,Mysuru,2029,4,2210,906,1304,498,77.5,Operational,6.5,0.0,100.0
C0005325,RG0111,Mysuru,2030,1,2448,1028,1420,565,77.4,Operational,6.72,0.0,100.0
C0005326,RG0111,Mysuru,2030,2,2614,1098,1516,604,77.0,Operational,6.72,0.0,100.0
C0005327,RG0111,Mysuru,2030,3,2789,1171,1618,644,76.5,Operational,6.72,0.0,100.0
C0005328,RG0111,Mysuru,2030,4,3013,1265,1748,696,77.7,Operational,6.72,0.0,100.0
C0005329,RG0112,Mangaluru,2019,1,5,2,3,1,51.1,Operational,4.68,25.2,76.0
C0005330,RG0112,Mangaluru,2019,2,9,3,6,2,54.7,Operational,4.25,28.5,73.2
C0005331,RG0112,Mangaluru,2019,3,14,4,10,2,52.3,Operational,4.27,29.1,72.4
C0005332,RG0112,Mangaluru,2019,4,20,6,14,3,49.0,Operational,4.21,30.9,70.4
