sales_id,region_id,year,quarter,ev_sales,ev_registrations,total_vehicle_registrations,ev_penetration_pct,yoy_growth_pct,cagr_3yr,ev_market_maturity,ev_growth_segment,ev_adoption_stage
S0007163,RG0150,2021,3,1669,14024,477307,2.94,38.74,0.0,Emerging,High,Early Adoption
S0007164,RG0150,2021,4,2068,16092,533174,3.02,34.55,0.0,Emerging,High,Early Adoption
S0007165,RG0150,2022,1,1816,17908,522381,3.43,16.56,26.08,Emerging,Moderate,Early Adoption
S0007166,RG0150,2022,2,2070,19978,569474,3.51,22.7,28.22,Emerging,Moderate,Growth
S0007167,RG0150,2022,3,2150,22128,616697,3.59,28.82,28.39,Emerging,High,Growth
S0007168,RG0150,2022,4,2620,24748,674673,3.67,26.69,26.97,Emerging,High,Growth
S0007169,RG0150,2023,1,2387,27135,665375,4.08,31.44,30.1,Scaling,High,Growth
S0007170,RG0150,2023,2,2585,29720,714741,4.16,24.88,32.87,Scaling,Moderate,Growth
S0007171,RG0150,2023,3,2579,32299,762101,4.24,19.95,28.94,Scaling,Moderate,Growth
S0007172,RG0150,2023,4,3371,35670,826048,4.32,28.66,29.93,Scaling,High,Growth
S0007173,RG0150,2024,1,3428,39098,826920,4.73,43.61,30.06,Scaling,High,Growth
S0007174,RG0150,2024,2,3357,42455,882980,4.81,29.86,25.78,Scaling,High,Growth
S0007175,RG0150,2024,3,3736,46191,944959,4.89,44.86,30.81,Scaling,High,Growth
S0007176,RG0150,2024,4,4540,50731,1021125,4.97,34.68,29.97,Scaling,High,Growth
S0007177,RG0150,2025,1,4120,54851,1019886,5.38,20.19,31.4,Scaling,Moderate,Growth
S0007178,RG0150,2025,2,3966,58817,1077600,5.46,18.14,24.2,Scaling,Moderate,Growth
S0007179,RG0150,2025,3,4383,63200,1141175,5.54,17.32,26.8,Scaling,Moderate,Growth
S0007180,RG0150,2025,4,5449,68649,1221915,5.62,20.02,27.65,Scaling,Moderate,Growth
S0007181,RG0150,2026,1,4782,73431,1218135,6.03,16.07,26.06,Scaling,Moderate,Growth
S0007182,RG0150,2026,2,5346,78777,1289703,6.11,34.8,27.41,Scaling,High,Growth
S0007183,RG0150,2026,3,5537,84314,1362507,6.19,26.33,29.01,Scaling,High,Growth
S0007184,RG0150,2026,4,6826,91140,1454018,6.27,25.27,26.51,Scaling,High,Growth
S0007185,RG0150,2027,1,6153,97293,1456886,6.68,28.67,21.53,Scaling,High,Growth
S0007186,RG0150,2027,2,6478,103771,1535494,6.76,21.17,24.5,Scaling,Moderate,Growth
S0007187,RG0150,2027,3,6972,110743,1619488,6.84,25.92,23.12,Scaling,High,Growth
S0007188,RG0150,2027,4,9034,119777,1731344,6.92,32.35,25.78,Scaling,High,Growth
S0007189,RG0150,2028,1,8339,128116,1748272,7.33,35.53,26.49,Scaling,High,Growth
S0007190,RG0150,2028,2,8932,137048,1849963,7.41,37.88,31.08,Scaling,High,Growth
S0007191,RG0150,2028,3,9549,146597,1957720,7.49,36.96,29.64,Scaling,High,Growth
S0007192,RG0150,2028,4,12241,158838,2098769,7.57,35.5,30.97,Scaling,High,Accelerated
S0007193,RG0150,2029,1,10367,169205,2120855,7.98,24.32,29.42,Scaling,Moderate,Accelerated
S0007194,RG0150,2029,2,10371,179576,2228502,8.06,16.11,24.72,Mature,Moderate,Accelerated
S0007195,RG0150,2029,3,11133,190709,2343395,8.14,16.59,26.22,Mature,Moderate,Accelerated
S0007196,RG0150,2029,4,13814,204523,2488674,8.22,12.85,26.49,Mature,Moderate,Accelerated
S0007197,RG0150,2030,1,15266,219789,2547348,8.63,47.26,35.38,Mature,Hyper,Accelerated
S0007198,RG0150,2030,2,15212,235001,2698633,8.71,46.68,32.92,Mature,Hyper,Accelerated
S0007199,RG0150,2030,3,16685,251686,2863925,8.79,49.87,33.76,Mature,Hyper,Accelerated
S0007200,RG0150,2030,4,19829,271515,3061687,8.87,43.54,29.96,Mature,High,Accelerated
S0007201,RG0151,2019,1,1203,1203,65666,1.83,0.0,0.0,Emerging,Low,Early Adoption
S0007202,RG0151,2019,2,1262,2465,128923,1.91,0.0,0.0,Emerging,Low,Early Adoption
S0007203,RG0151,2019,3,1394,3859,193725,1.99,0.0,0.0,Emerging,Low,Early Adoption
S0007204,RG0151,2019,4,1666,5525,266651,2.07,0.0,0.0,Emerging,Low,Early Adoption
S0007205,RG0151,2020,1,1394,6919,278767,2.48,15.88,0.0,Emerging,Moderate,Early Adoption
S0007206,RG0151,2020,2,1540,8459,330172,2.56,22.03,0.0,Emerging,Moderate,Early Adoption
S0007207,RG0151,2020,3,1599,10058,380696,2.64,14.71,0.0,Emerging,Moderate,Early Adoption
S0007208,RG0151,2020,4,2069,12127,445518,2.72,24.19,0.0,Emerging,Moderate,Early Adoption
S0007209,RG0151,2021,1,2122,14249,454949,3.13,52.22,0.0,Emerging,Hyper,Early Adoption
S0007210,RG0151,2021,2,2276,16525,514477,3.21,47.79,0.0,Emerging,Hyper,Early Adoption
S0007211,RG0151,2021,3,2511,19036,578250,3.29,57.04,0.0,Emerging,Hyper,Early Adoption
S0007212,RG0151,2021,4,2789,21825,647242,3.37,34.8,0.0,Emerging,High,Early Adoption
S0007213,RG0151,2022,1,2801,24626,651137,3.78,32.0,32.54,Emerging,High,Growth
S0007214,RG0151,2022,2,3123,27749,718514,3.86,37.21,35.26,Emerging,High,Growth
S0007215,RG0151,2022,3,3190,30939,784855,3.94,27.04,31.78,Emerging,High,Growth
S0007216,RG0151,2022,4,3987,34926,868374,4.02,42.95,33.76,Scaling,High,Growth
S0007217,RG0151,2023,1,3165,38091,859454,4.43,13.0,31.43,Scaling,Moderate,Growth
S0007218,RG0151,2023,2,3588,41679,923737,4.51,14.89,32.57,Scaling,Moderate,Growth
S0007219,RG0151,2023,3,3844,45523,991355,4.59,20.5,33.96,Scaling,Moderate,Growth
S0007220,RG0151,2023,4,4310,49833,1066631,4.67,8.1,27.71,Scaling,Low,Growth
S0007221,RG0151,2024,1,4396,54229,1067080,5.08,38.89,27.48,Scaling,High,Growth
S0007222,RG0151,2024,2,4986,59215,1147133,5.16,38.96,29.88,Scaling,High,Growth
S0007223,RG0151,2024,3,5297,64512,1230675,5.24,37.8,28.25,Scaling,High,Growth
S0007224,RG0151,2024,4,6389,70901,1332225,5.32,48.24,31.82,Scaling,Hyper,Growth
S0007225,RG0151,2025,1,5754,76655,1337317,5.73,30.89,27.12,Scaling,High,Growth
S0007226,RG0151,2025,2,5961,82616,1421473,5.81,19.55,24.05,Scaling,Moderate,Growth
S0007227,RG0151,2025,3,6202,88818,1507434,5.89,17.09,24.81,Scaling,Moderate,Growth
S0007228,RG0151,2025,4,7878,96696,1619156,5.97,23.31,25.48,Scaling,Moderate,Growth
S0007229,RG0151,2026,1,8324,105020,1645566,6.38,44.66,38.03,Scaling,High,Growth
S0007230,RG0151,2026,2,8643,113663,1758945,6.46,44.99,34.05,Scaling,High,Growth
S0007231,RG0151,2026,3,9360,123023,1880511,6.54,50.92,34.53,Scaling,Hyper,Growth
S0007232,RG0151,2026,4,11615,134638,2033192,6.62,47.44,39.16,Scaling,Hyper,Growth
S0007233,RG0151,2027,1,10527,145165,2064349,7.03,26.47,33.79,Scaling,High,Growth
S0007234,RG0151,2027,2,11705,156870,2205709,7.11,35.43,32.9,Scaling,High,Growth
S0007235,RG0151,2027,3,12461,169331,2354435,7.19,33.13,33.0,Scaling,High,Growth
S0007236,RG0151,2027,4,15497,184828,2541639,7.27,33.42,34.36,Scaling,High,Growth
S0007237,RG0151,2028,1,13194,198022,2577740,7.68,25.33,31.87,Scaling,High,Accelerated
S0007238,RG0151,2028,2,13943,211965,2730804,7.76,19.12,32.74,Scaling,Moderate,Accelerated
S0007239,RG0151,2028,3,14306,226271,2885374,7.84,14.81,32.13,Scaling,Moderate,Accelerated
S0007240,RG0151,2028,4,18143,244414,3085256,7.92,17.07,32.06,Scaling,Moderate,Accelerated
S0007241,RG0151,2029,1,16391,260805,3130161,8.33,24.23,25.34,Mature,Moderate,Accelerated
S0007242,RG0151,2029,2,18317,279122,3318141,8.41,31.37,28.45,Mature,High,Accelerated
S0007243,RG0151,2029,3,19324,298446,3514437,8.49,35.08,27.33,Mature,High,Accelerated
S0007244,RG0151,2029,4,22420,320866,3743187,8.57,23.57,24.51,Mature,Moderate,Accelerated
S0007245,RG0151,2030,1,22025,342891,3817535,8.98,34.37,27.9,Mature,High,Accelerated
S0007246,RG0151,2030,2,23003,365894,4037674,9.06,25.58,25.26,Mature,High,Accelerated
S0007247,RG0151,2030,3,24245,390139,4267545,9.14,25.47,24.84,Mature,High,Accelerated
S0007248,RG0151,2030,4,28860,418999,4543472,9.22,28.72,23.03,Mature,High,Accelerated
S0007249,RG0152,2019,1,915,915,61741,1.48,0.0,0.0,Early,Low,Early Adoption
S0007250,RG0152,2019,2,982,1897,121447,1.56,0.0,0.0,Emerging,Low,Early Adoption
S0007251,RG0152,2019,3,1078,2975,181181,1.64,0.0,0.0,Emerging,Low,Early Adoption
S0007252,RG0152,2019,4,1205,4180,242741,1.72,0.0,0.0,Emerging,Low,Early Adoption
S0007253,RG0152,2020,1,1025,5205,244137,2.13,12.02,0.0,Emerging,Moderate,Early Adoption
S0007254,RG0152,2020,2,1101,6306,285081,2.21,12.12,0.0,Emerging,Moderate,Early Adoption
S0007255,RG0152,2020,3,1223,7529,328490,2.29,13.45,0.0,Emerging,Moderate,Early Adoption
S0007256,RG0152,2020,4,1393,8922,376138,2.37,15.6,0.0,Emerging,Moderate,Early Adoption
S0007257,RG0152,2021,1,1392,10314,370740,2.78,35.8,0.0,Emerging,High,Early Adoption
S0007258,RG0152,2021,2,1414,11728,409783,2.86,28.43,0.0,Emerging,High,Early Adoption
S0007259,RG0152,2021,3,1666,13394,455269,2.94,36.22,0.0,Emerging,High,Early Adoption
S0007260,RG0152,2021,4,1843,15237,504203,3.02,32.3,0.0,Emerging,High,Early Adoption
S0007261,RG0152,2022,1,1886,17123,498922,3.43,35.49,27.26,Emerging,High,Early Adoption
S0007262,RG0152,2022,2,1937,19060,542711,3.51,36.99,25.41,Emerging,High,Growth
S0007263,RG0152,2022,3,1996,21056,586192,3.59,19.81,22.79,Emerging,Moderate,Growth
S0007264,RG0152,2022,4,2425,23481,639461,3.67,31.58,26.25,Emerging,High,Growth
S0007265,RG0152,2023,1,2376,25857,633439,4.08,25.98,32.34,Scaling,High,Growth
S0007266,RG0152,2023,2,2465,28322,680490,4.16,27.26,30.82,Scaling,High,Growth
S0007267,RG0152,2023,3,2496,30818,726497,4.24,25.05,26.84,Scaling,High,Growth
S0007268,RG0152,2023,4,3023,33841,782994,4.32,24.66,29.47,Scaling,Moderate,Growth
S0007269,RG0152,2024,1,2882,36723,776057,4.73,21.3,27.45,Scaling,Moderate,Growth
S0007270,RG0152,2024,2,2886,39609,823130,4.81,17.08,26.85,Scaling,Moderate,Growth
S0007271,RG0152,2024,3,3319,42928,877514,4.89,32.97,25.83,Scaling,High,Growth
S0007272,RG0152,2024,4,3962,46890,943081,4.97,31.06,29.06,Scaling,High,Growth
S0007273,RG0152,2025,1,4168,51058,948681,5.38,44.62,30.26,Scaling,High,Growth
S0007274,RG0152,2025,2,4184,55242,1011388,5.46,44.98,29.27,Scaling,High,Growth
S0007275,RG0152,2025,3,4769,60011,1082840,5.54,43.69,33.69,Scaling,High,Growth
S0007276,RG0152,2025,4,5807,65818,1170722,5.62,46.57,33.79,Scaling,Hyper,Growth
S0007277,RG0152,2026,1,5749,71567,1186456,6.03,37.93,34.25,Scaling,High,Growth
S0007278,RG0152,2026,2,5911,77478,1267637,6.11,41.28,33.85,Scaling,High,Growth
S0007279,RG0152,2026,3,6254,83732,1352261,6.19,31.14,35.82,Scaling,High,Growth
S0007280,RG0152,2026,4,7836,91568,1459949,6.27,34.94,37.37,Scaling,High,Growth
S0007281,RG0152,2027,1,7149,98717,1477357,6.68,24.35,35.37,Scaling,Moderate,Growth
S0007282,RG0152,2027,2,7477,106194,1570453,6.76,26.49,37.34,Scaling,High,Growth
S0007283,RG0152,2027,3,7714,113908,1664835,6.84,23.35,32.46,Scaling,Moderate,Growth
S0007284,RG0152,2027,4,9946,123854,1789281,6.92,26.93,35.91,Scaling,High,Growth
S0007285,RG0152,2028,1,7946,131800,1797600,7.33,11.15,24.0,Scaling,Moderate,Growth
S0007286,RG0152,2028,2,8398,140198,1891500,7.41,12.32,26.14,Scaling,Moderate,Growth
S0007287,RG0152,2028,3,9600,149798,1999439,7.49,24.45,26.26,Scaling,Moderate,Growth
S0007288,RG0152,2028,4,11239,161037,2126743,7.57,13.0,24.62,Scaling,Moderate,Accelerated
S0007289,RG0152,2029,1,11170,172207,2157442,7.98,40.57,24.78,Scaling,High,Accelerated
S0007290,RG0152,2029,2,11282,183489,2275974,8.06,34.34,24.04,Mature,High,Accelerated
S0007291,RG0152,2029,3,12352,195841,2405318,8.14,28.67,25.47,Mature,High,Accelerated
S0007292,RG0152,2029,4,15025,210866,2564656,8.22,33.69,24.23,Mature,High,Accelerated
S0007293,RG0152,2030,1,14510,225376,2610936,8.63,29.9,26.61,Mature,High,Accelerated
S0007294,RG0152,2030,2,14668,240044,2755326,8.71,30.01,25.18,Mature,High,Accelerated
S0007295,RG0152,2030,3,16809,256853,2921440,8.79,36.08,29.64,Mature,High,Accelerated
S0007296,RG0152,2030,4,19846,276699,3118789,8.87,32.09,25.89,Mature,High,Accelerated
S0007297,RG0153,2019,1,918,918,62267,1.47,0.0,0.0,Early,Low,Early Adoption
S0007298,RG0153,2019,2,979,1897,122049,1.55,0.0,0.0,Emerging,Low,Early Adoption
S0007299,RG0153,2019,3,1007,2904,177691,1.63,0.0,0.0,Emerging,Low,Early Adoption
S0007300,RG0153,2019,4,1208,4112,239865,1.71,0.0,0.0,Emerging,Low,Early Adoption
S0007301,RG0153,2020,1,1129,5241,246717,2.12,22.98,0.0,Emerging,Moderate,Early Adoption
S0007302,RG0153,2020,2,1237,6478,293880,2.2,26.35,0.0,Emerging,High,Early Adoption
S0007303,RG0153,2020,3,1378,7856,343913,2.28,36.84,0.0,Emerging,High,Early Adoption
S0007304,RG0153,2020,4,1591,9447,399569,2.36,31.71,0.0,Emerging,High,Early Adoption
S0007305,RG0153,2021,1,1590,11037,397830,2.77,40.83,0.0,Emerging,High,Early Adoption
S0007306,RG0153,2021,2,1589,12626,442350,2.85,28.46,0.0,Emerging,High,Early Adoption
S0007307,RG0153,2021,3,1767,14393,490509,2.93,28.23,0.0,Emerging,High,Early Adoption
S0007308,RG0153,2021,4,1976,16369,543045,3.01,24.2,0.0,Emerging,Moderate,Early Adoption
S0007309,RG0153,2022,1,2011,18380,536752,3.42,26.48,29.87,Emerging,High,Early Adoption
S0007310,RG0153,2022,2,2080,20460,583854,3.5,30.9,28.56,Emerging,High,Growth
S0007311,RG0153,2022,3,2343,22803,636191,3.58,32.6,32.51,Emerging,High,Growth
S0007312,RG0153,2022,4,2675,25478,695303,3.66,35.37,30.34,Emerging,High,Growth
S0007313,RG0153,2023,1,2564,28042,688265,4.07,27.5,31.44,Scaling,High,Growth
S0007314,RG0153,2023,2,2641,30683,738584,4.15,26.97,28.77,Scaling,High,Growth
S0007315,RG0153,2023,3,2805,33488,790875,4.23,19.72,26.73,Scaling,Moderate,Growth
S0007316,RG0153,2023,4,3350,36838,853858,4.31,25.23,28.17,Scaling,High,Growth
S0007317,RG0153,2024,1,3263,40101,848824,4.72,27.26,27.08,Scaling,High,Growth
S0007318,RG0153,2024,2,3256,43357,902462,4.8,23.29,27.01,Scaling,Moderate,Growth
S0007319,RG0153,2024,3,3783,47140,965133,4.88,34.87,28.88,Scaling,High,Growth
S0007320,RG0153,2024,4,4414,51554,1038495,4.96,31.76,30.72,Scaling,High,Growth
S0007321,RG0153,2025,1,4687,56241,1046480,5.37,43.64,32.58,Scaling,High,Growth
S0007322,RG0153,2025,2,4602,60843,1115505,5.45,41.34,30.31,Scaling,High,Growth
S0007323,RG0153,2025,3,5182,66025,1193014,5.53,36.98,30.29,Scaling,High,Growth
S0007324,RG0153,2025,4,6072,72097,1284167,5.61,37.56,31.42,Scaling,High,Growth
S0007325,RG0153,2026,1,5060,77157,1280763,6.02,7.96,25.43,Scaling,Low,Growth
S0007326,RG0153,2026,2,5574,82731,1355291,6.1,21.12,28.27,Scaling,Moderate,Growth
S0007327,RG0153,2026,3,5903,88634,1433210,6.18,13.91,28.15,Scaling,Moderate,Growth
S0007328,RG0153,2026,4,7360,95994,1532398,6.26,21.21,30.0,Scaling,Moderate,Growth
S0007329,RG0153,2027,1,7553,103547,1551429,6.67,49.27,32.28,Scaling,Hyper,Growth
S0007330,RG0153,2027,2,7580,111127,1645278,6.75,35.99,32.53,Scaling,High,Growth
S0007331,RG0153,2027,3,8120,119247,1744831,6.83,37.56,29.0,Scaling,High,Growth
S0007332,RG0153,2027,4,10185,129432,1871947,6.91,38.38,32.14,Scaling,High,Growth
S0007333,RG0153,2028,1,9616,139048,1898448,7.32,27.31,27.07,Scaling,High,Growth
S0007334,RG0153,2028,2,10315,149363,2017247,7.4,36.08,30.87,Scaling,High,Growth
S0007335,RG0153,2028,3,10976,160339,2142338,7.48,35.17,28.42,Scaling,High,Growth
S0007336,RG0153,2028,4,13392,173731,2296723,7.56,31.49,30.17,Scaling,High,Accelerated
S0007337,RG0153,2029,1,11250,184981,2319715,7.97,16.99,30.52,Scaling,Moderate,Accelerated
S0007338,RG0153,2029,2,12618,197599,2453335,8.05,22.33,31.3,Mature,Moderate,Accelerated
S0007339,RG0153,2029,3,13162,210761,2591016,8.13,19.92,30.64,Mature,Moderate,Accelerated
S0007340,RG0153,2029,4,16626,227387,2768185,8.21,24.15,31.21,Mature,Moderate,Accelerated
S0007341,RG0153,2030,1,15507,242894,2816391,8.62,37.84,27.1,Mature,High,Accelerated
S0007342,RG0153,2030,2,15931,258825,2973530,8.7,26.26,28.09,Mature,High,Accelerated
S0007343,RG0153,2030,3,18269,277094,3154423,8.78,38.8,31.03,Mature,High,Accelerated
S0007344,RG0153,2030,4,20737,297831,3359893,8.86,24.73,26.74,Mature,Moderate,Accelerated
S0007345,RG0154,2019,1,915,915,61741,1.48,0.0,0.0,Early,Low,Early Adoption
S0007346,RG0154,2019,2,931,1846,118182,1.56,0.0,0.0,Emerging,Low,Early Adoption
S0007347,RG0154,2019,3,1046,2892,176127,1.64,0.0,0.0,Emerging,Low,Early Adoption
S0007348,RG0154,2019,4,1264,4156,241347,1.72,0.0,0.0,Emerging,Low,Early Adoption
S0007349,RG0154,2020,1,1117,5273,247326,2.13,22.08,0.0,Emerging,Moderate,Early Adoption
S0007350,RG0154,2020,2,1243,6516,294575,2.21,33.51,0.0,Emerging,High,Early Adoption
S0007351,RG0154,2020,3,1339,7855,342714,2.29,28.01,0.0,Emerging,High,Early Adoption
S0007352,RG0154,2020,4,1619,9474,399410,2.37,28.09,0.0,Emerging,High,Early Adoption
S0007353,RG0154,2021,1,1467,10941,393278,2.78,31.33,0.0,Emerging,High,Early Adoption
S0007354,RG0154,2021,2,1559,12500,436758,2.86,25.42,0.0,Emerging,High,Early Adoption
S0007355,RG0154,2021,3,1556,14056,477770,2.94,16.21,0.0,Emerging,Moderate,Early Adoption
S0007356,RG0154,2021,4,1892,15948,527730,3.02,16.86,0.0,Emerging,Moderate,Early Adoption
S0007357,RG0154,2022,1,2066,18014,524883,3.43,40.83,31.19,Emerging,High,Early Adoption
S0007358,RG0154,2022,2,1964,19978,568850,3.51,25.98,28.25,Emerging,High,Growth
S0007359,RG0154,2022,3,2144,22122,615869,3.59,37.79,27.03,Emerging,High,Growth
S0007360,RG0154,2022,4,2580,24702,672712,3.67,36.36,26.85,Emerging,High,Growth
S0007361,RG0154,2023,1,2522,27224,666928,4.08,22.07,31.19,Scaling,Moderate,Growth
S0007362,RG0154,2023,2,2604,29828,716675,4.16,32.59,27.95,Scaling,High,Growth
S0007363,RG0154,2023,3,2884,32712,771146,4.24,34.51,29.14,Scaling,High,Growth
S0007364,RG0154,2023,4,3488,36200,837575,4.32,35.19,29.15,Scaling,High,Growth
S0007365,RG0154,2024,1,2936,39136,827050,4.73,16.42,26.02,Scaling,Moderate,Growth
S0007366,RG0154,2024,2,3078,42214,877265,4.81,18.2,25.45,Scaling,Moderate,Growth
S0007367,RG0154,2024,3,3412,45626,932666,4.89,18.31,29.92,Scaling,Moderate,Growth
S0007368,RG0154,2024,4,4067,49693,999457,4.97,16.6,29.06,Scaling,Moderate,Growth
S0007369,RG0154,2025,1,3888,53581,995559,5.38,32.43,23.46,Scaling,High,Growth
S0007370,RG0154,2025,2,3977,57558,1053790,5.46,29.21,26.51,Scaling,High,Growth
S0007371,RG0154,2025,3,4296,61854,1116095,5.54,25.91,26.07,Scaling,High,Growth
S0007372,RG0154,2025,4,5169,67023,1192156,5.62,27.1,26.07,Scaling,High,Growth
S0007373,RG0154,2026,1,5652,72675,1204824,6.03,45.37,30.86,Scaling,Hyper,Growth
S0007374,RG0154,2026,2,5591,78266,1280530,6.11,40.58,29.01,Scaling,High,Growth
S0007375,RG0154,2026,3,6123,84389,1362871,6.19,42.53,28.53,Scaling,High,Growth
S0007376,RG0154,2026,4,7535,91924,1465625,6.27,45.77,29.27,Scaling,Hyper,Growth
S0007377,RG0154,2027,1,6465,98389,1472448,6.68,14.38,30.1,Scaling,Moderate,Growth
S0007378,RG0154,2027,2,6706,105095,1554200,6.76,19.94,29.64,Scaling,Moderate,Growth
S0007379,RG0154,2027,3,7617,112712,1647355,6.84,24.4,30.69,Scaling,Moderate,Growth
S0007380,RG0154,2027,4,8542,121254,1751719,6.92,13.36,28.06,Scaling,Moderate,Growth
S0007381,RG0154,2028,1,9217,130471,1779474,7.33,42.57,33.34,Scaling,High,Growth
S0007382,RG0154,2028,2,9838,140309,1892998,7.41,46.7,35.24,Scaling,Hyper,Growth
S0007383,RG0154,2028,3,10529,150838,2013321,7.49,38.23,34.83,Scaling,High,Growth
S0007384,RG0154,2028,4,12238,163076,2153671,7.57,43.27,33.28,Scaling,High,Accelerated
S0007385,RG0154,2029,1,12231,175307,2196279,7.98,32.7,29.35,Scaling,High,Accelerated
S0007386,RG0154,2029,2,11856,187163,2321546,8.06,20.51,28.47,Mature,Moderate,Accelerated
S0007387,RG0154,2029,3,13371,200534,2462958,8.14,26.99,29.74,Mature,High,Accelerated
S0007388,RG0154,2029,4,16302,216836,2637266,8.22,33.21,29.34,Mature,High,Accelerated
S0007389,RG0154,2030,1,14522,231358,2680236,8.63,18.73,30.96,Mature,Moderate,Accelerated
S0007390,RG0154,2030,2,15144,246502,2829454,8.71,27.73,31.2,Mature,High,Accelerated
S0007391,RG0154,2030,3,16429,262931,2990571,8.79,22.87,29.2,Mature,Moderate,Accelerated
S0007392,RG0154,2030,4,19959,282890,3188571,8.87,22.43,32.7,Mature,Moderate,Accelerated
S0007393,RG0155,2019,1,505,505,87826,0.57,0.0,0.0,Early,Low,Pilot
S0007394,RG0155,2019,2,503,1008,153893,0.65,0.0,0.0,Early,Low,Pilot
S0007395,RG0155,2019,3,556,1564,212789,0.73,0.0,0.0,Early,Low,Pilot
S0007396,RG0155,2019,4,686,2250,276074,0.81,0.0,0.0,Early,Low,Pilot
S0007397,RG0155,2020,1,587,2837,231592,1.23,16.24,0.0,Early,Moderate,Early Adoption
S0007398,RG0155,2020,2,656,3493,267663,1.31,30.42,0.0,Early,High,Early Adoption
S0007399,RG0155,2020,3,701,4194,302816,1.39,26.08,0.0,Early,High,Early Adoption
S0007400,RG0155,2020,4,841,5035,343686,1.47,22.59,0.0,Early,Moderate,Early Adoption
S0007401,RG0155,2021,1,747,5782,308373,1.88,27.26,0.0,Emerging,High,Early Adoption
S0007402,RG0155,2021,2,784,6566,335857,1.96,19.51,0.0,Emerging,Moderate,Early Adoption
S0007403,RG0155,2021,3,857,7423,364767,2.04,22.25,0.0,Emerging,Moderate,Early Adoption
S0007404,RG0155,2021,4,1007,8430,398582,2.12,19.74,0.0,Emerging,Moderate,Early Adoption
S0007405,RG0155,2022,1,878,9308,368634,2.53,17.54,20.25,Emerging,Moderate,Early Adoption
S0007406,RG0155,2022,2,986,10294,395163,2.61,25.77,25.15,Emerging,High,Early Adoption
S0007407,RG0155,2022,3,1016,11310,421229,2.69,18.55,22.26,Emerging,Moderate,Early Adoption
S0007408,RG0155,2022,4,1275,12585,455154,2.77,26.61,22.95,Emerging,High,Early Adoption
S0007409,RG0155,2023,1,949,13534,426268,3.17,8.09,17.37,Emerging,Low,Early Adoption
S0007410,RG0155,2023,2,1014,14548,446943,3.25,2.84,15.62,Emerging,Low,Early Adoption
S0007411,RG0155,2023,3,1070,15618,468306,3.33,5.31,15.14,Emerging,Low,Early Adoption
S0007412,RG0155,2023,4,1240,16858,493646,3.42,-2.75,13.82,Emerging,Low,Early Adoption
S0007413,RG0155,2024,1,1133,17991,470353,3.83,19.39,14.9,Emerging,Moderate,Growth
S0007414,RG0155,2024,2,1212,19203,491754,3.91,19.53,15.63,Emerging,Moderate,Growth
S0007415,RG0155,2024,3,1319,20522,514981,3.99,23.27,15.46,Emerging,Moderate,Growth
S0007416,RG0155,2024,4,1577,22099,543641,4.07,27.18,16.13,Scaling,High,Growth
S0007417,RG0155,2025,1,1471,23570,526704,4.48,29.83,18.77,Scaling,High,Growth
S0007418,RG0155,2025,2,1613,25183,552865,4.56,33.09,17.83,Scaling,High,Growth
S0007419,RG0155,2025,3,1798,26981,582114,4.64,36.32,20.96,Scaling,High,Growth
S0007420,RG0155,2025,4,2068,29049,616098,4.72,31.14,17.49,Scaling,High,Growth
S0007421,RG0155,2026,1,1651,30700,599024,5.12,12.24,20.27,Scaling,Moderate,Growth
S0007422,RG0155,2026,2,1713,32413,622728,5.21,6.2,19.1,Scaling,Low,Growth
S0007423,RG0155,2026,3,1835,34248,648023,5.29,2.06,19.7,Scaling,Low,Growth
S0007424,RG0155,2026,4,2156,36404,678546,5.37,4.26,20.25,Scaling,Low,Growth
S0007425,RG0155,2027,1,2289,38693,670009,5.78,38.64,26.42,Scaling,High,Growth
S0007426,RG0155,2027,2,2277,40970,699744,5.86,32.92,23.39,Scaling,High,Growth
S0007427,RG0155,2027,3,2624,43594,734524,5.94,43.0,25.77,Scaling,High,Growth
S0007428,RG0155,2027,4,3244,46838,778687,6.02,50.46,27.18,Scaling,Hyper,Growth
S0007429,RG0155,2028,1,2628,49466,769899,6.43,14.81,21.34,Scaling,Moderate,Growth
S0007430,RG0155,2028,2,2842,52308,804120,6.51,24.81,20.78,Scaling,Moderate,Growth
