demo_id,region_id,year,population,urban_population_pct,population_density,median_age,literacy_rate,working_age_population_pct
D002404,RG0201,2022,9826661,90.9,8552,27.7,96.3,68.9
D002405,RG0201,2023,9905072,91.9,8627,28.0,96.4,68.8
D002406,RG0201,2024,10196898,93.0,8895,27.8,97.0,68.7
D002407,RG0201,2025,10499968,92.8,8901,28.0,97.1,68.7
D002408,RG0201,2026,10667762,93.9,9302,28.2,97.1,68.4
D002409,RG0201,2027,10870029,95.5,8988,28.5,97.5,68.4
D002410,RG0201,2028,11283870,95.9,9491,28.6,97.6,68.5
D002411,RG0201,2029,11537922,96.6,9359,28.5,97.7,68.4
D002412,RG0201,2030,11714165,95.9,9473,28.3,97.8,68.3
D002413,RG0202,2019,1619940,74.3,3419,29.3,93.9,67.0
D002414,RG0202,2020,1632852,74.3,3430,29.0,93.8,66.7
D002415,RG0202,2021,1675033,74.8,3615,29.0,94.2,66.9
D002416,RG0202,2022,1695547,76.4,3500,29.2,94.2,67.0
D002417,RG0202,2023,1723304,76.3,3589,29.3,94.2,66.9
D002418,RG0202,2024,1767165,76.8,3764,29.5,94.6,66.8
D002419,RG0202,2025,1810964,77.4,3715,29.6,95.0,66.6
D002420,RG0202,2026,1833996,78.6,3758,29.6,94.9,66.8
D002421,RG0202,2027,1871438,80.1,3807,29.4,95.3,66.5
D002422,RG0202,2028,1925055,81.0,3737,29.9,95.4,66.6
D002423,RG0202,2029,1933331,80.0,3886,30.0,95.6,66.3
D002424,RG0202,2030,1992381,81.2,3833,29.6,95.6,66.3
D002425,RG0203,2019,8010542,92.2,8290,27.5,96.8,68.5
D002426,RG0203,2020,8162992,92.5,8508,27.7,97.2,68.3
D002427,RG0203,2021,8391694,94.1,8726,27.6,97.2,68.0
D002428,RG0203,2022,8630502,93.7,8633,27.8,97.5,67.9
D002429,RG0203,2023,8805693,94.5,8703,27.8,97.9,67.9
D002430,RG0203,2024,9048031,94.9,9107,27.6,98.1,68.2
D002431,RG0203,2025,9118107,96.4,8795,27.6,98.0,68.1
D002432,RG0203,2026,9363588,97.5,9314,27.7,98.2,67.8
D002433,RG0203,2027,9558899,98.0,9384,28.0,98.7,67.7
D002434,RG0203,2028,9799580,98.3,9406,27.8,98.4,67.7
D002435,RG0203,2029,9992781,98.8,9533,28.3,98.6,67.9
D002436,RG0203,2030,10322166,99.0,9227,28.4,99.0,67.6
D002437,RG0204,2019,1995059,89.0,8321,28.8,96.0,68.9
D002438,RG0204,2020,2044063,90.0,8496,28.5,96.2,68.8
D002439,RG0204,2021,2092609,90.8,8388,28.5,96.2,69.1
D002440,RG0204,2022,2160361,91.3,8858,28.8,96.5,68.8
D002441,RG0204,2023,2190031,90.8,8952,29.0,96.4,68.6
D002442,RG0204,2024,2229092,91.7,8890,28.9,96.8,68.9
D002443,RG0204,2025,2300576,92.6,8860,29.0,97.0,68.5
D002444,RG0204,2026,2354981,93.2,9154,29.2,96.8,68.5
D002445,RG0204,2027,2418094,93.9,9260,29.0,97.1,68.6
D002446,RG0204,2028,2448394,94.1,9270,29.3,97.2,68.4
D002447,RG0204,2029,2512218,95.9,9583,29.2,97.6,68.4
D002448,RG0204,2030,2573680,96.0,9402,29.6,97.6,68.5
D002449,RG0205,2019,1144445,74.5,3380,28.8,94.0,68.1
D002450,RG0205,2020,1171905,75.2,3460,29.0,94.1,68.0
D002451,RG0205,2021,1195096,76.9,3600,29.0,94.4,67.8
D002452,RG0205,2022,1230160,75.8,3549,29.1,94.7,67.8
D002453,RG0205,2023,1236879,77.6,3626,29.2,94.6,68.0
D002454,RG0205,2024,1267742,77.7,3731,29.1,95.0,67.8
D002455,RG0205,2025,1294493,78.3,3604,29.3,94.9,67.7
D002456,RG0205,2026,1310828,79.6,3801,29.5,95.0,67.6
D002457,RG0205,2027,1351231,79.8,3878,29.6,95.2,67.5
D002458,RG0205,2028,1384249,80.1,3754,29.5,95.5,67.4
D002459,RG0205,2029,1410470,82.0,3783,29.5,95.9,67.5
D002460,RG0205,2030,1429318,83.1,3995,29.4,96.0,67.4
D002461,RG0206,2019,899942,74.7,3368,29.1,93.9,67.4
D002462,RG0206,2020,902206,74.6,3480,29.1,93.8,67.7
D002463,RG0206,2021,926779,74.8,3594,29.2,94.2,67.6
D002464,RG0206,2022,949009,75.3,3469,29.3,94.2,67.6
D002465,RG0206,2023,958927,75.9,3677,29.5,94.3,67.3
D002466,RG0206,2024,976263,78.1,3574,29.6,94.4,67.5
D002467,RG0206,2025,994778,78.2,3800,29.6,94.9,67.2
D002468,RG0206,2026,1018846,79.3,3669,29.6,94.9,67.2
D002469,RG0206,2027,1033804,78.6,3719,29.8,95.0,67.2
D002470,RG0206,2028,1055991,80.6,3804,29.7,95.2,67.2
D002471,RG0206,2029,1081568,80.0,3789,29.6,95.3,67.1
D002472,RG0206,2030,1104334,82.1,3821,29.8,95.8,66.9
D002473,RG0207,2019,2451247,71.1,3351,28.8,92.3,67.1
D002474,RG0207,2020,2480692,70.1,3442,29.1,92.8,67.1
D002475,RG0207,2021,2532755,71.5,3459,29.1,92.8,67.2
D002476,RG0207,2022,2566919,71.7,3551,28.9,92.8,67.2
D002477,RG0207,2023,2612431,73.0,3632,29.0,93.1,67.0
D002478,RG0207,2024,2690715,74.2,3551,29.2,93.2,66.9
D002479,RG0207,2025,2727592,74.2,3649,29.4,93.2,67.1
D002480,RG0207,2026,2760022,75.5,3644,29.2,93.9,66.8
D002481,RG0207,2027,2820110,76.3,3740,29.2,94.1,66.6
D002482,RG0207,2028,2866628,75.5,3812,29.3,94.1,66.8
D002483,RG0207,2029,2964423,77.8,3762,29.4,94.1,66.6
D002484,RG0207,2030,2988165,77.4,4009,29.7,94.5,66.6
D002485,RG0208,2019,2556715,71.4,3410,28.6,92.8,67.2
D002486,RG0208,2020,2570818,70.9,3526,28.8,92.7,66.9
D002487,RG0208,2021,2639464,72.8,3606,28.8,93.1,67.0
D002488,RG0208,2022,2688968,74.1,3524,28.9,93.1,66.7
D002489,RG0208,2023,2711682,74.8,3705,29.2,93.6,66.6
D002490,RG0208,2024,2779655,75.2,3594,28.9,93.7,66.6
D002491,RG0208,2025,2832830,75.8,3665,29.1,93.7,66.6
D002492,RG0208,2026,2905553,76.4,3731,29.1,94.2,66.6
D002493,RG0208,2027,2949970,76.0,3765,29.4,93.9,66.6
D002494,RG0208,2028,3015882,76.4,3815,29.5,94.1,66.6
D002495,RG0208,2029,3088095,78.1,3789,29.6,94.5,66.3
D002496,RG0208,2030,3103529,79.0,3831,29.3,94.9,66.3
D002497,RG0209,2019,3935638,71.8,3535,29.7,92.7,67.2
D002498,RG0209,2020,3994068,71.4,3407,29.4,92.9,67.0
D002499,RG0209,2021,4021744,73.1,3427,29.6,93.0,67.2
D002500,RG0209,2022,4092555,73.6,3581,29.5,93.1,67.0
D002501,RG0209,2023,4184446,73.7,3697,29.5,93.6,66.8
D002502,RG0209,2024,4302188,74.3,3700,30.0,93.5,67.0
D002503,RG0209,2025,4375544,75.8,3707,29.7,93.6,66.7
D002504,RG0209,2026,4447148,75.1,3661,30.2,94.1,66.6
D002505,RG0209,2027,4543113,77.1,3860,30.2,94.0,66.6
D002506,RG0209,2028,4621147,77.7,3750,30.1,94.2,66.5
D002507,RG0209,2029,4690337,77.9,3851,30.1,94.7,66.5
D002508,RG0209,2030,4784005,78.2,3934,30.5,94.7,66.5
D002509,RG0210,2019,1398375,73.0,3362,28.5,93.7,67.7
D002510,RG0210,2020,1439851,75.2,3456,28.5,93.7,67.8
D002511,RG0210,2021,1450136,75.8,3525,29.1,93.8,67.6
D002512,RG0210,2022,1495916,75.8,3516,29.1,94.1,67.6
D002513,RG0210,2023,1524495,76.8,3563,29.1,94.2,67.5
D002514,RG0210,2024,1537330,77.7,3596,29.1,94.5,67.3
D002515,RG0210,2025,1573811,77.3,3742,29.4,94.8,67.2
D002516,RG0210,2026,1597297,78.6,3816,29.0,94.8,67.2
D002517,RG0210,2027,1627053,78.8,3881,29.4,95.1,67.1
D002518,RG0210,2028,1673553,80.7,3921,29.2,95.2,67.3
D002519,RG0210,2029,1709535,81.3,3764,29.2,95.6,67.0
D002520,RG0210,2030,1721863,81.1,3809,29.4,95.4,67.2
D002521,RG0211,2019,8183809,87.6,8323,28.6,94.8,67.4
D002522,RG0211,2020,8452562,89.3,8438,29.0,95.0,67.6
D002523,RG0211,2021,8645313,90.1,8338,28.6,95.3,67.5
D002524,RG0211,2022,8868872,90.3,8313,28.8,95.4,67.2
D002525,RG0211,2023,9000936,90.2,8641,28.8,95.5,67.5
D002526,RG0211,2024,9160832,91.1,8789,29.2,95.5,67.3
D002527,RG0211,2025,9320445,92.1,8562,28.9,95.8,67.0
D002528,RG0211,2026,9529530,92.1,8848,29.0,95.8,67.0
D002529,RG0211,2027,9768362,92.7,9226,29.3,96.1,67.0
D002530,RG0211,2028,10062151,93.4,9071,29.3,96.4,66.9
D002531,RG0211,2029,10240176,94.1,8909,29.4,96.6,66.9
D002532,RG0211,2030,10636293,95.4,9283,29.4,96.7,66.9
D002533,RG0212,2019,5066151,92.6,7954,28.0,96.4,68.7
D002534,RG0212,2020,5166222,94.8,8236,27.9,96.8,68.4
D002535,RG0212,2021,5308489,94.8,8505,28.4,97.0,68.5
D002536,RG0212,2022,5462664,95.2,8406,28.2,97.3,68.2
D002537,RG0212,2023,5618614,95.9,8480,28.5,97.6,68.2
D002538,RG0212,2024,5654302,96.1,8604,28.5,97.7,68.3
D002539,RG0212,2025,5821621,97.2,8800,28.3,97.5,68.1
D002540,RG0212,2026,5935080,98.7,9137,28.7,97.7,68.0
D002541,RG0212,2027,6134614,98.3,9067,28.6,98.0,68.0
D002542,RG0212,2028,6267004,99.0,9178,28.5,98.3,67.8
D002543,RG0212,2029,6350943,99.0,9384,28.6,98.4,67.8
D002544,RG0212,2030,6590408,99.0,9457,28.5,98.4,68.0
D002545,RG0213,2019,514232,75.0,3484,29.2,93.3,67.3
D002546,RG0213,2020,517494,77.4,3409,29.1,93.5,67.3
D002547,RG0213,2021,527282,76.8,3454,29.1,93.8,67.2
D002548,RG0213,2022,539899,78.0,3598,29.3,94.0,67.3
D002549,RG0213,2023,553112,78.9,3599,29.4,94.0,67.2
D002550,RG0213,2024,561703,79.9,3507,29.4,94.3,67.1
D002551,RG0213,2025,571115,80.0,3732,29.8,94.8,67.0
D002552,RG0213,2026,582000,81.0,3638,29.7,94.9,67.0
D002553,RG0213,2027,598337,81.7,3661,29.7,94.8,66.9
D002554,RG0213,2028,606016,81.7,3736,29.9,94.9,66.9
D002555,RG0213,2029,610853,82.0,3804,30.1,95.4,66.7
D002556,RG0213,2030,622899,82.5,3928,29.9,95.7,66.7
D002557,RG0214,2019,2828632,69.0,3369,28.1,91.8,66.6
D002558,RG0214,2020,2923440,69.9,3515,28.2,91.7,66.5
D002559,RG0214,2021,2975883,71.9,3564,28.2,91.9,66.6
D002560,RG0214,2022,3006424,71.9,3416,28.4,91.9,66.3
D002561,RG0214,2023,3050146,72.3,3464,28.5,92.4,66.2
D002562,RG0214,2024,3106962,72.9,3699,28.7,92.5,66.2
D002563,RG0214,2025,3187740,73.2,3666,28.8,92.5,66.0
D002564,RG0214,2026,3260241,75.4,3653,28.6,92.9,66.1
D002565,RG0214,2027,3281343,74.6,3781,28.6,92.8,66.1
D002566,RG0214,2028,3394332,75.2,3702,28.9,93.4,65.8
D002567,RG0214,2029,3454339,76.1,3714,29.1,93.2,66.0
D002568,RG0214,2030,3511846,78.3,3822,29.0,93.4,65.7
D002569,RG0215,2019,2803646,76.7,3444,28.2,93.8,66.6
D002570,RG0215,2020,2810978,77.1,3533,28.3,93.9,66.6
D002571,RG0215,2021,2857194,78.5,3565,28.3,94.0,66.5
D002572,RG0215,2022,2967252,78.0,3490,28.6,94.0,66.2
D002573,RG0215,2023,3006549,78.6,3655,28.7,94.2,66.4
D002574,RG0215,2024,3046456,80.7,3603,28.6,94.4,66.2
D002575,RG0215,2025,3097708,81.3,3670,28.9,94.6,66.2
D002576,RG0215,2026,3196431,81.0,3625,28.5,95.1,66.3
D002577,RG0215,2027,3198731,82.7,3727,28.8,94.9,66.1
D002578,RG0215,2028,3293377,82.0,3676,29.0,95.2,66.1
D002579,RG0215,2029,3379605,83.3,3865,28.9,95.3,65.8
D002580,RG0215,2030,3389626,83.3,3803,28.7,95.7,65.7
D002581,RG0216,2019,3035220,78.5,3465,29.2,93.9,67.2
D002582,RG0216,2020,3073139,77.5,3385,29.0,94.3,67.2
D002583,RG0216,2021,3145417,78.3,3459,29.5,94.3,67.5
D002584,RG0216,2022,3180020,79.0,3511,29.3,94.8,67.2
D002585,RG0216,2023,3239724,79.7,3625,29.4,94.9,67.2
D002586,RG0216,2024,3324932,80.7,3526,29.8,94.9,67.2
D002587,RG0216,2025,3372265,80.9,3556,29.7,95.0,67.0
D002588,RG0216,2026,3447840,81.4,3602,29.7,95.4,66.9
D002589,RG0216,2027,3505954,83.1,3785,29.6,95.3,67.0
D002590,RG0216,2028,3538737,84.4,3840,29.8,95.9,66.9
D002591,RG0216,2029,3603253,83.5,3803,29.7,95.9,66.8
D002592,RG0216,2030,3722188,85.5,3871,29.9,96.3,66.9
D002593,RG0217,2019,2927103,71.2,3016,28.4,86.6,64.7
D002594,RG0217,2020,2976979,71.9,2959,28.4,86.9,64.9
D002595,RG0217,2021,3020540,72.4,3037,28.3,87.1,64.9
D002596,RG0217,2022,3085461,73.0,3013,28.6,86.9,64.6
D002597,RG0217,2023,3154442,74.3,3180,28.7,87.0,64.7
D002598,RG0217,2024,3184339,75.6,3249,28.4,87.6,64.4
D002599,RG0217,2025,3240910,76.2,3110,28.6,87.7,64.6
D002600,RG0217,2026,3298770,76.5,3217,28.9,87.8,64.4
D002601,RG0217,2027,3378173,76.4,3177,29.0,88.1,64.3
D002602,RG0217,2028,3395338,77.9,3353,28.8,88.3,64.3
D002603,RG0217,2029,3463761,78.8,3356,28.8,88.4,64.1
D002604,RG0217,2030,3542348,78.9,3369,29.0,88.4,64.0
D002605,RG0218,2019,7447931,93.8,6884,27.2,90.6,65.2
D002606,RG0218,2020,7581980,92.8,6911,27.5,90.9,65.1
D002607,RG0218,2021,7667737,93.5,6960,27.2,91.2,65.0
D002608,RG0218,2022,7798770,94.9,7213,27.5,91.5,64.9
D002609,RG0218,2023,8018431,94.8,7073,27.5,91.5,64.8
D002610,RG0218,2024,8216366,97.0,7283,27.4,91.6,65.0
D002611,RG0218,2025,8324449,96.8,7357,27.6,91.9,64.6
D002612,RG0218,2026,8580940,98.1,7243,27.6,92.1,64.7
D002613,RG0218,2027,8742401,98.7,7611,27.9,92.1,64.6
D002614,RG0218,2028,8836142,98.7,7799,27.7,92.2,64.6
D002615,RG0218,2029,9091151,99.0,7758,27.9,92.6,64.5
D002616,RG0218,2030,9205300,99.0,7844,28.0,92.7,64.6
D002617,RG0219,2019,1991213,73.8,3018,29.0,87.3,65.2
D002618,RG0219,2020,2025944,75.0,3112,28.8,87.2,64.9
D002619,RG0219,2021,2072368,74.3,3097,28.9,87.8,65.1
D002620,RG0219,2022,2113422,75.4,3147,28.9,87.5,65.0
D002621,RG0219,2023,2160306,75.8,3220,29.0,88.1,64.7
D002622,RG0219,2024,2188243,77.3,3137,29.0,88.3,64.9
D002623,RG0219,2025,2212422,77.2,3293,29.4,88.2,64.7
D002624,RG0219,2026,2241635,78.0,3253,29.4,88.5,64.7
D002625,RG0219,2027,2272556,79.2,3339,29.5,88.4,64.5
D002626,RG0219,2028,2329400,80.1,3229,29.6,88.6,64.4
D002627,RG0219,2029,2382072,80.0,3362,29.5,89.1,64.5
D002628,RG0219,2030,2392399,80.9,3460,29.7,89.4,64.4
D002629,RG0220,2019,4602856,88.9,7463,27.0,92.2,66.5
D002630,RG0220,2020,4701695,90.3,7819,27.3,92.4,66.2
D002631,RG0220,2021,4787883,89.5,7681,27.2,92.5,66.2
D002632,RG0220,2022,4904911,91.8,7842,27.2,93.0,66.3
D002633,RG0220,2023,4964811,91.1,7688,27.3,93.0,66.0
D002634,RG0220,2024,5053884,91.6,7729,27.7,92.9,66.0
D002635,RG0220,2025,5159407,92.3,8171,27.7,93.3,66.1
D002636,RG0220,2026,5292574,92.8,8299,27.5,93.6,65.9
D002637,RG0220,2027,5420275,94.1,8117,27.7,93.4,66.0
D002638,RG0220,2028,5550273,94.3,8216,27.7,94.0,66.0
D002639,RG0220,2029,5698850,95.4,8534,28.0,94.2,65.8
D002640,RG0220,2030,5855838,96.5,8383,28.2,94.1,65.6
D002641,RG0221,2019,2074720,93.2,7342,27.7,93.4,66.2
D002642,RG0221,2020,2104033,94.6,7574,27.5,93.7,66.1
D002643,RG0221,2021,2162104,94.5,7903,27.6,93.9,66.2
D002644,RG0221,2022,2238843,95.9,7600,27.5,94.4,66.0
D002645,RG0221,2023,2249072,96.9,8093,27.8,94.4,66.0
D002646,RG0221,2024,2336608,96.0,7852,28.0,94.6,65.9
D002647,RG0221,2025,2364575,96.9,7833,27.9,94.7,65.7
D002648,RG0221,2026,2411802,98.9,8092,27.7,95.0,65.8
D002649,RG0221,2027,2452586,97.7,8309,28.3,95.1,65.9
D002650,RG0221,2028,2516029,99.0,8305,28.0,95.3,65.6
D002651,RG0221,2029,2603725,99.0,8435,28.0,95.4,65.8
D002652,RG0221,2030,2628294,99.0,8574,28.4,95.8,65.6
D002653,RG0222,2019,1265143,89.8,7528,28.7,92.8,67.7
D002654,RG0222,2020,1287280,89.8,7698,28.3,92.6,67.7
D002655,RG0222,2021,1321537,90.6,7676,28.5,93.2,67.4
D002656,RG0222,2022,1347838,93.0,7858,28.7,93.3,67.6
D002657,RG0222,2023,1388149,93.0,7999,28.6,93.5,67.5
D002658,RG0222,2024,1419453,92.8,7976,28.7,93.4,67.4
D002659,RG0222,2025,1439749,93.1,7824,29.1,93.8,67.3
D002660,RG0222,2026,1469458,94.3,8352,29.0,93.9,67.1
D002661,RG0222,2027,1511282,94.7,8287,28.9,94.0,67.0
D002662,RG0222,2028,1556534,96.4,8487,29.0,94.4,67.1
D002663,RG0222,2029,1578036,97.0,8498,29.4,94.2,67.0
D002664,RG0222,2030,1612282,97.0,8519,29.4,94.3,67.0
D002665,RG0223,2019,3570949,75.3,3275,29.1,90.4,65.6
D002666,RG0223,2020,3645212,76.5,3176,29.0,90.8,65.5
D002667,RG0223,2021,3672912,76.5,3175,29.0,90.7,65.6
D002668,RG0223,2022,3777386,77.7,3335,29.3,91.1,65.6
D002669,RG0223,2023,3818403,78.1,3333,29.3,91.0,65.6
D002670,RG0223,2024,3907190,79.2,3337,29.3,91.2,65.3
D002671,RG0223,2025,3975853,78.6,3425,29.3,91.6,65.3
D002672,RG0223,2026,4067600,80.8,3387,29.3,91.7,65.4
D002673,RG0223,2027,4101079,81.4,3555,29.4,91.9,65.1
D002674,RG0223,2028,4221252,81.9,3526,29.6,92.0,65.2
D002675,RG0223,2029,4237920,81.1,3489,29.9,92.5,65.1
D002676,RG0223,2030,4364947,81.8,3525,29.9,92.2,64.8
D002677,RG0224,2019,2403385,77.6,3165,28.7,91.2,66.4
D002678,RG0224,2020,2425031,78.7,3215,28.9,91.3,66.3
D002679,RG0224,2021,2492968,78.3,3265,28.9,91.5,66.3
D002680,RG0224,2022,2525978,79.0,3323,29.3,91.9,66.0
D002681,RG0224,2023,2555166,79.7,3248,29.1,92.2,66.0
D002682,RG0224,2024,2596985,81.5,3447,29.3,92.0,66.1
D002683,RG0224,2025,2636387,81.0,3455,29.1,92.5,66.2
D002684,RG0224,2026,2734513,81.6,3355,29.4,92.6,66.0
D002685,RG0224,2027,2772386,84.0,3498,29.4,93.0,65.9
D002686,RG0224,2028,2825196,82.9,3430,29.7,92.9,65.9
D002687,RG0224,2029,2850628,83.9,3555,29.7,92.9,66.0
D002688,RG0224,2030,2932742,85.5,3662,29.7,93.2,65.6
D002689,RG0225,2019,2947462,75.8,3092,29.6,90.8,65.1
D002690,RG0225,2020,3010760,78.2,3200,29.7,91.2,65.2
D002691,RG0225,2021,3102273,77.5,3350,29.7,91.0,64.9
D002692,RG0225,2022,3133751,79.1,3330,29.9,91.6,64.8
D002693,RG0225,2023,3185195,79.8,3291,29.7,91.7,64.8
D002694,RG0225,2024,3221328,79.1,3296,30.0,91.8,64.8
D002695,RG0225,2025,3279648,80.9,3415,29.9,92.0,64.5
D002696,RG0225,2026,3387634,82.1,3403,30.0,92.1,64.8
D002697,RG0225,2027,3447866,82.8,3541,30.3,92.4,64.7
D002698,RG0225,2028,3516604,82.8,3554,30.0,92.7,64.4
D002699,RG0225,2029,3570014,82.8,3638,30.4,92.5,64.6
D002700,RG0225,2030,3620478,83.7,3537,30.5,92.7,64.4
D002701,RG0226,2019,1976426,75.4,3279,29.7,90.4,66.1
D002702,RG0226,2020,2000307,76.9,3288,29.6,90.6,65.9
D002703,RG0226,2021,2055285,77.0,3336,29.7,90.7,66.0
D002704,RG0226,2022,2083516,76.9,3330,29.8,91.3,66.0
D002705,RG0226,2023,2133577,78.1,3426,29.9,91.5,65.8
D002706,RG0226,2024,2145398,78.1,3467,30.0,91.7,65.7
D002707,RG0226,2025,2212187,79.4,3462,29.7,91.7,65.7
D002708,RG0226,2026,2230361,79.4,3525,30.1,91.8,65.6
D002709,RG0226,2027,2262821,80.9,3531,30.0,92.1,65.3
D002710,RG0226,2028,2289173,81.4,3439,30.1,92.3,65.4
D002711,RG0226,2029,2348338,82.6,3508,30.1,92.2,65.4
D002712,RG0226,2030,2419794,83.8,3531,30.5,92.8,65.3
D002713,RG0227,2019,3211460,71.5,3245,29.3,89.2,66.2
D002714,RG0227,2020,3267826,72.9,3268,29.4,89.8,65.8
D002715,RG0227,2021,3325988,72.5,3261,29.4,89.9,65.8
D002716,RG0227,2022,3397375,74.2,3357,29.2,89.7,66.0
D002717,RG0227,2023,3487759,73.7,3398,29.3,90.2,65.7
D002718,RG0227,2024,3541524,76.0,3316,29.7,90.3,65.5
D002719,RG0227,2025,3551635,76.3,3465,29.7,90.6,65.7
D002720,RG0227,2026,3680571,77.2,3401,29.7,90.7,65.8
D002721,RG0227,2027,3710625,77.1,3417,29.9,90.9,65.5
D002722,RG0227,2028,3776718,78.1,3538,30.1,91.0,65.5
D002723,RG0227,2029,3881631,78.6,3605,29.7,91.1,65.4
D002724,RG0227,2030,3894080,79.3,3523,30.1,91.5,65.1
D002725,RG0228,2019,2467139,73.5,3189,29.0,89.9,66.6
D002726,RG0228,2020,2492559,75.7,3258,28.8,90.0,66.5
D002727,RG0228,2021,2567416,75.6,3186,29.0,90.6,66.4
D002728,RG0228,2022,2624186,76.6,3395,29.2,90.5,66.1
D002729,RG0228,2023,2652176,77.6,3317,28.9,90.6,66.0
D002730,RG0228,2024,2694068,77.3,3385,29.2,91.2,66.2
D002731,RG0228,2025,2742705,79.1,3437,29.0,91.4,65.9
D002732,RG0228,2026,2799782,79.4,3469,29.2,91.4,65.8
D002733,RG0228,2027,2856270,79.8,3523,29.2,91.8,66.1
D002734,RG0228,2028,2885031,79.5,3579,29.6,91.5,65.9
D002735,RG0228,2029,2930442,80.5,3483,29.6,91.8,65.6
D002736,RG0228,2030,3025248,82.0,3638,29.8,92.1,65.6
D002737,RG0229,2019,3575148,71.9,3200,28.2,89.8,65.3
D002738,RG0229,2020,3645425,73.1,3315,28.2,89.9,65.4
D002739,RG0229,2021,3702740,73.4,3358,28.4,89.8,65.5
D002740,RG0229,2022,3757017,74.1,3260,28.8,90.5,65.2
D002741,RG0229,2023,3836207,75.5,3244,28.7,90.3,65.1
D002742,RG0229,2024,3898706,76.8,3472,28.8,90.6,65.0
D002743,RG0229,2025,3946559,77.0,3416,28.6,90.7,65.0
D002744,RG0229,2026,4018403,77.7,3364,29.0,91.0,65.0
D002745,RG0229,2027,4126181,78.7,3534,28.6,91.1,65.0
D002746,RG0229,2028,4206142,78.3,3434,28.7,91.5,65.1
D002747,RG0229,2029,4238230,78.8,3666,28.9,91.6,65.0
D002748,RG0229,2030,4305814,80.8,3702,29.2,91.4,65.0
D002749,RG0230,2019,1276253,75.7,3194,28.2,90.5,66.5
D002750,RG0230,2020,1311032,77.1,3157,28.4,90.6,66.5
D002751,RG0230,2021,1315639,76.3,3308,28.3,90.8,66.5
D002752,RG0230,2022,1347758,77.7,3374,28.1,91.0,66.5
D002753,RG0230,2023,1366228,79.4,3245,28.4,91.4,66.4
D002754,RG0230,2024,1414993,78.6,3357,28.6,91.5,66.2
D002755,RG0230,2025,1418345,79.3,3351,28.6,91.5,66.1
D002756,RG0230,2026,1462684,80.5,3422,28.8,92.1,66.1
D002757,RG0230,2027,1476040,81.5,3508,28.9,92.3,66.1
D002758,RG0230,2028,1509496,81.0,3436,28.8,92.2,66.0
D002759,RG0230,2029,1523591,83.0,3637,28.8,92.3,65.9
D002760,RG0230,2030,1573336,83.8,3704,29.0,92.6,65.8
D002761,RG0231,2019,1774513,89.8,7318,28.2,92.5,67.7
D002762,RG0231,2020,1797270,89.3,7771,28.2,92.4,67.3
D002763,RG0231,2021,1849501,90.8,7707,28.2,92.6,67.5
D002764,RG0231,2022,1893422,90.9,7901,28.5,92.8,67.4
D002765,RG0231,2023,1909527,92.8,7995,28.6,93.0,67.3
D002766,RG0231,2024,1949012,92.2,8083,28.6,93.2,67.2
D002767,RG0231,2025,1994734,93.1,7838,28.7,93.5,67.2
D002768,RG0231,2026,2057400,93.3,7913,28.4,93.7,67.1
D002769,RG0231,2027,2110200,95.2,8359,28.9,94.0,67.0
D002770,RG0231,2028,2136590,96.3,8408,28.9,93.9,66.8
D002771,RG0231,2029,2204302,95.2,8310,28.6,94.4,67.1
D002772,RG0231,2030,2229862,96.7,8563,28.7,94.4,67.0
D002773,RG0232,2019,3411833,73.4,3106,28.5,89.9,66.0
D002774,RG0232,2020,3465886,74.2,3220,28.6,89.7,65.7
D002775,RG0232,2021,3554061,74.0,3217,28.3,89.9,65.7
D002776,RG0232,2022,3643064,75.1,3256,28.7,90.0,65.8
D002777,RG0232,2023,3680470,75.8,3256,28.5,90.3,65.6
D002778,RG0232,2024,3738463,77.1,3276,28.6,90.7,65.4
D002779,RG0232,2025,3830840,77.6,3497,28.7,90.8,65.5
D002780,RG0232,2026,3909899,77.9,3539,28.9,91.2,65.5
D002781,RG0232,2027,3956576,77.5,3511,28.7,91.2,65.2
D002782,RG0232,2028,3999844,79.8,3601,29.1,91.5,65.3
D002783,RG0232,2029,4064832,79.7,3536,29.2,91.3,65.4
D002784,RG0232,2030,4175093,80.0,3599,28.9,91.6,65.4
D002785,RG0233,2019,2638472,72.9,3269,29.2,89.9,65.1
D002786,RG0233,2020,2668024,74.3,3133,29.3,90.3,65.2
D002787,RG0233,2021,2725494,74.8,3250,29.6,90.5,65.3
D002788,RG0233,2022,2772770,76.4,3346,29.6,90.6,64.9
D002789,RG0233,2023,2807429,75.8,3293,29.5,90.7,65.1
D002790,RG0233,2024,2882117,77.4,3452,29.6,91.1,65.0
D002791,RG0233,2025,2948540,76.8,3482,29.7,91.0,65.0
D002792,RG0233,2026,2968378,78.7,3540,30.0,91.3,64.7
D002793,RG0233,2027,3039293,78.6,3538,29.9,91.3,64.7
D002794,RG0233,2028,3064884,79.1,3430,30.0,91.5,64.8
D002795,RG0233,2029,3138044,79.9,3484,30.3,91.9,64.9
D002796,RG0233,2030,3222737,80.8,3543,30.0,92.1,64.5
D002797,RG0234,2019,3333806,75.6,3070,28.9,89.4,65.4
D002798,RG0234,2020,3453948,76.9,3185,28.7,89.9,65.2
D002799,RG0234,2021,3514168,78.1,3088,29.0,90.1,65.0
D002800,RG0234,2022,3512360,78.7,3196,29.2,90.2,65.0
D002801,RG0234,2023,3580062,78.1,3231,28.9,90.3,64.9
D002802,RG0234,2024,3634271,79.4,3205,29.3,90.3,65.1
