env_id,region_id,year,aqi_score,co2_target_pct,pollution_level,carbon_intensity,green_transition_priority
ENV002500,RG0209,2022,66.7,26.1,Moderate,0.32,27.1
ENV002501,RG0209,2023,63.5,27.8,Moderate,0.32,27.1
ENV002502,RG0209,2024,52.9,29.5,Low,0.32,25.8
ENV002503,RG0209,2025,57.2,31.2,Low,0.32,27.2
ENV002504,RG0209,2026,63.6,32.9,Moderate,0.32,29.0
ENV002505,RG0209,2027,57.0,34.6,Low,0.32,28.3
ENV002506,RG0209,2028,58.3,36.3,Low,0.32,29.2
ENV002507,RG0209,2029,52.3,38.0,Low,0.32,28.7
ENV002508,RG0209,2030,49.0,39.7,Low,0.32,28.7
ENV002509,RG0210,2019,58.6,21.0,Low,0.32,23.8
ENV002510,RG0210,2020,66.7,22.7,Moderate,0.32,25.9
ENV002511,RG0210,2021,56.2,24.4,Low,0.32,24.6
ENV002512,RG0210,2022,61.5,26.1,Moderate,0.32,26.2
ENV002513,RG0210,2023,62.1,27.8,Moderate,0.32,26.9
ENV002514,RG0210,2024,65.4,29.5,Moderate,0.32,28.1
ENV002515,RG0210,2025,63.6,31.2,Moderate,0.32,28.4
ENV002516,RG0210,2026,56.5,32.9,Low,0.32,27.6
ENV002517,RG0210,2027,55.0,34.6,Low,0.32,28.0
ENV002518,RG0210,2028,63.4,36.3,Moderate,0.32,30.1
ENV002519,RG0210,2029,59.9,38.0,Low,0.32,30.1
ENV002520,RG0210,2030,62.2,39.7,Moderate,0.32,31.1
ENV002521,RG0211,2019,77.2,18.0,Moderate,0.34,26.6
ENV002522,RG0211,2020,77.3,19.7,Moderate,0.34,27.2
ENV002523,RG0211,2021,83.5,21.4,Moderate,0.34,28.9
ENV002524,RG0211,2022,75.1,23.1,Moderate,0.34,28.0
ENV002525,RG0211,2023,71.7,24.8,Moderate,0.34,27.9
ENV002526,RG0211,2024,75.7,26.5,Moderate,0.34,29.3
ENV002527,RG0211,2025,74.5,28.2,Moderate,0.34,29.7
ENV002528,RG0211,2026,71.6,29.9,Moderate,0.34,29.7
ENV002529,RG0211,2027,71.4,31.6,Moderate,0.34,30.3
ENV002530,RG0211,2028,69.1,33.3,Moderate,0.34,30.5
ENV002531,RG0211,2029,69.9,35.0,Moderate,0.34,31.2
ENV002532,RG0211,2030,63.8,36.7,Moderate,0.34,30.7
ENV002533,RG0212,2019,39.2,60.0,Low,0.34,34.3
ENV002534,RG0212,2020,36.7,61.7,Low,0.34,34.5
ENV002535,RG0212,2021,34.8,63.4,Low,0.34,34.7
ENV002536,RG0212,2022,32.9,65.1,Low,0.34,35.0
ENV002537,RG0212,2023,38.9,66.8,Low,0.34,36.7
ENV002538,RG0212,2024,40.6,68.5,Low,0.34,37.6
ENV002539,RG0212,2025,43.5,70.2,Low,0.34,38.7
ENV002540,RG0212,2026,40.9,71.9,Low,0.34,38.9
ENV002541,RG0212,2027,33.5,73.6,Low,0.34,38.1
ENV002542,RG0212,2028,38.1,75.3,Low,0.34,39.5
ENV002543,RG0212,2029,41.5,77.0,Low,0.34,40.8
ENV002544,RG0212,2030,37.8,78.7,Low,0.34,40.7
ENV002545,RG0213,2019,71.1,18.0,Moderate,0.34,25.4
ENV002546,RG0213,2020,59.1,19.7,Low,0.34,23.8
ENV002547,RG0213,2021,60.3,21.4,Moderate,0.34,24.6
ENV002548,RG0213,2022,66.1,23.1,Moderate,0.34,26.3
ENV002549,RG0213,2023,68.0,24.8,Moderate,0.34,27.3
ENV002550,RG0213,2024,60.3,26.5,Moderate,0.34,26.4
ENV002551,RG0213,2025,62.8,28.2,Moderate,0.34,27.5
ENV002552,RG0213,2026,54.9,29.9,Low,0.34,26.6
ENV002553,RG0213,2027,55.4,31.6,Low,0.34,27.3
ENV002554,RG0213,2028,57.7,33.3,Low,0.34,28.4
ENV002555,RG0213,2029,57.2,35.0,Low,0.34,28.9
ENV002556,RG0213,2030,57.9,36.7,Low,0.34,29.6
ENV002557,RG0214,2019,71.2,18.0,Moderate,0.34,25.5
ENV002558,RG0214,2020,62.1,19.7,Moderate,0.34,24.4
ENV002559,RG0214,2021,65.4,21.4,Moderate,0.34,25.6
ENV002560,RG0214,2022,63.6,23.1,Moderate,0.34,25.8
ENV002561,RG0214,2023,69.4,24.8,Moderate,0.34,27.5
ENV002562,RG0214,2024,62.8,26.5,Moderate,0.34,26.9
ENV002563,RG0214,2025,68.5,28.2,Moderate,0.34,28.6
ENV002564,RG0214,2026,56.8,29.9,Low,0.34,27.0
ENV002565,RG0214,2027,62.7,31.6,Moderate,0.34,28.7
ENV002566,RG0214,2028,62.7,33.3,Moderate,0.34,29.3
ENV002567,RG0214,2029,60.2,35.0,Moderate,0.34,29.4
ENV002568,RG0214,2030,58.9,36.7,Low,0.34,29.8
ENV002569,RG0215,2019,72.8,18.0,Moderate,0.34,25.7
ENV002570,RG0215,2020,67.1,19.7,Moderate,0.34,25.3
ENV002571,RG0215,2021,65.7,21.4,Moderate,0.34,25.6
ENV002572,RG0215,2022,67.5,23.1,Moderate,0.34,26.6
ENV002573,RG0215,2023,65.6,24.8,Moderate,0.34,26.8
ENV002574,RG0215,2024,56.7,26.5,Low,0.34,25.8
ENV002575,RG0215,2025,64.2,28.2,Moderate,0.34,27.8
ENV002576,RG0215,2026,58.2,29.9,Low,0.34,27.2
ENV002577,RG0215,2027,64.9,31.6,Moderate,0.34,29.1
ENV002578,RG0215,2028,55.6,33.3,Low,0.34,28.0
ENV002579,RG0215,2029,63.7,35.0,Moderate,0.34,30.1
ENV002580,RG0215,2030,54.0,36.7,Low,0.34,28.9
ENV002581,RG0216,2019,71.5,18.0,Moderate,0.34,25.5
ENV002582,RG0216,2020,71.7,19.7,Moderate,0.34,26.1
ENV002583,RG0216,2021,59.7,21.4,Low,0.34,24.5
ENV002584,RG0216,2022,63.2,23.1,Moderate,0.34,25.8
ENV002585,RG0216,2023,67.3,24.8,Moderate,0.34,27.1
ENV002586,RG0216,2024,56.7,26.5,Low,0.34,25.8
ENV002587,RG0216,2025,59.7,28.2,Low,0.34,26.9
ENV002588,RG0216,2026,64.2,29.9,Moderate,0.34,28.4
ENV002589,RG0216,2027,66.2,31.6,Moderate,0.34,29.3
ENV002590,RG0216,2028,63.2,33.3,Moderate,0.34,29.4
ENV002591,RG0216,2029,52.5,35.0,Low,0.34,28.0
ENV002592,RG0216,2030,57.4,36.7,Low,0.34,29.5
ENV002593,RG0217,2019,101.3,18.0,High,0.53,34.3
ENV002594,RG0217,2020,95.4,19.7,Moderate,0.53,33.8
ENV002595,RG0217,2021,92.8,21.4,Moderate,0.53,34.0
ENV002596,RG0217,2022,92.2,23.1,Moderate,0.53,34.4
ENV002597,RG0217,2023,104.1,24.8,High,0.53,37.2
ENV002598,RG0217,2024,101.5,26.5,High,0.53,37.4
ENV002599,RG0217,2025,98.6,28.2,Moderate,0.53,37.4
ENV002600,RG0217,2026,94.7,29.9,Moderate,0.53,37.3
ENV002601,RG0217,2027,95.8,31.6,Moderate,0.53,38.1
ENV002602,RG0217,2028,92.4,33.3,Moderate,0.53,38.1
ENV002603,RG0217,2029,96.7,35.0,Moderate,0.53,39.5
ENV002604,RG0217,2030,84.3,36.7,Moderate,0.53,37.8
ENV002605,RG0218,2019,116.2,18.0,High,0.53,37.1
ENV002606,RG0218,2020,109.7,19.7,High,0.53,36.5
ENV002607,RG0218,2021,107.6,21.4,High,0.53,36.7
ENV002608,RG0218,2022,105.7,23.1,High,0.53,36.9
ENV002609,RG0218,2023,114.5,24.8,High,0.53,39.2
ENV002610,RG0218,2024,111.2,26.5,High,0.53,39.2
ENV002611,RG0218,2025,108.9,28.2,High,0.53,39.3
ENV002612,RG0218,2026,101.0,29.9,High,0.53,38.5
ENV002613,RG0218,2027,107.4,31.6,High,0.53,40.3
ENV002614,RG0218,2028,101.9,33.3,High,0.53,39.8
ENV002615,RG0218,2029,96.2,35.0,Moderate,0.53,39.4
ENV002616,RG0218,2030,98.1,36.7,Moderate,0.53,40.3
ENV002617,RG0219,2019,104.8,18.0,High,0.53,35.0
ENV002618,RG0219,2020,94.3,19.7,Moderate,0.53,33.6
ENV002619,RG0219,2021,98.5,21.4,Moderate,0.53,35.0
ENV002620,RG0219,2022,92.7,23.1,Moderate,0.53,34.5
ENV002621,RG0219,2023,102.6,24.8,High,0.53,37.0
ENV002622,RG0219,2024,102.0,26.5,High,0.53,37.5
ENV002623,RG0219,2025,98.3,28.2,Moderate,0.53,37.4
ENV002624,RG0219,2026,95.9,29.9,Moderate,0.53,37.5
ENV002625,RG0219,2027,97.5,31.6,Moderate,0.53,38.4
ENV002626,RG0219,2028,96.8,33.3,Moderate,0.53,38.9
ENV002627,RG0219,2029,93.8,35.0,Moderate,0.53,38.9
ENV002628,RG0219,2030,93.7,36.7,Moderate,0.53,39.5
ENV002629,RG0220,2019,126.6,18.0,High,0.57,39.7
ENV002630,RG0220,2020,133.3,19.7,High,0.57,41.6
ENV002631,RG0220,2021,122.6,21.4,High,0.57,40.2
ENV002632,RG0220,2022,134.2,23.1,High,0.57,42.9
ENV002633,RG0220,2023,125.7,24.8,High,0.57,41.9
ENV002634,RG0220,2024,124.2,26.5,High,0.57,42.3
ENV002635,RG0220,2025,129.2,28.2,High,0.57,43.8
ENV002636,RG0220,2026,129.0,29.9,High,0.57,44.4
ENV002637,RG0220,2027,119.0,31.6,High,0.57,43.1
ENV002638,RG0220,2028,123.0,33.3,High,0.57,44.4
ENV002639,RG0220,2029,120.8,35.0,High,0.57,44.6
ENV002640,RG0220,2030,118.0,36.7,High,0.57,44.7
ENV002641,RG0221,2019,135.7,18.0,High,0.57,41.4
ENV002642,RG0221,2020,130.4,19.7,High,0.57,41.0
ENV002643,RG0221,2021,129.7,21.4,High,0.57,41.5
ENV002644,RG0221,2022,124.1,23.1,High,0.57,41.0
ENV002645,RG0221,2023,126.1,24.8,High,0.57,42.0
ENV002646,RG0221,2024,129.3,26.5,High,0.57,43.2
ENV002647,RG0221,2025,119.3,28.2,High,0.57,42.0
ENV002648,RG0221,2026,128.1,29.9,High,0.57,44.2
ENV002649,RG0221,2027,119.3,31.6,High,0.57,43.2
ENV002650,RG0221,2028,128.2,33.3,High,0.57,45.4
ENV002651,RG0221,2029,118.2,35.0,High,0.57,44.2
ENV002652,RG0221,2030,118.8,36.7,High,0.57,44.9
ENV002653,RG0222,2019,132.9,18.0,High,0.57,40.9
ENV002654,RG0222,2020,135.7,19.7,High,0.57,42.0
ENV002655,RG0222,2021,129.5,21.4,High,0.57,41.4
ENV002656,RG0222,2022,122.5,23.1,High,0.57,40.8
ENV002657,RG0222,2023,129.1,24.8,High,0.57,42.6
ENV002658,RG0222,2024,131.6,26.5,High,0.57,43.6
ENV002659,RG0222,2025,119.0,28.2,High,0.57,41.9
ENV002660,RG0222,2026,121.9,29.9,High,0.57,43.0
ENV002661,RG0222,2027,123.4,31.6,High,0.57,43.9
ENV002662,RG0222,2028,119.8,33.3,High,0.57,43.9
ENV002663,RG0222,2029,114.6,35.0,High,0.57,43.5
ENV002664,RG0222,2030,113.7,36.7,High,0.57,43.9
ENV002665,RG0223,2019,118.7,18.0,High,0.57,38.2
ENV002666,RG0223,2020,112.6,19.7,High,0.57,37.7
ENV002667,RG0223,2021,122.2,21.4,High,0.57,40.1
ENV002668,RG0223,2022,115.2,23.1,High,0.57,39.4
ENV002669,RG0223,2023,109.8,24.8,High,0.57,39.0
ENV002670,RG0223,2024,115.1,26.5,High,0.57,40.6
ENV002671,RG0223,2025,118.9,28.2,High,0.57,41.9
ENV002672,RG0223,2026,112.2,29.9,High,0.57,41.2
ENV002673,RG0223,2027,117.0,31.6,High,0.57,42.7
ENV002674,RG0223,2028,106.7,33.3,High,0.57,41.4
ENV002675,RG0223,2029,106.2,35.0,High,0.57,41.9
ENV002676,RG0223,2030,101.7,36.7,High,0.57,41.7
ENV002677,RG0224,2019,122.6,18.0,High,0.57,39.0
ENV002678,RG0224,2020,112.4,19.7,High,0.57,37.7
ENV002679,RG0224,2021,116.4,21.4,High,0.57,39.0
ENV002680,RG0224,2022,118.4,23.1,High,0.57,40.0
ENV002681,RG0224,2023,116.1,24.8,High,0.57,40.2
ENV002682,RG0224,2024,107.8,26.5,High,0.57,39.2
ENV002683,RG0224,2025,114.4,28.2,High,0.57,41.1
ENV002684,RG0224,2026,109.2,29.9,High,0.57,40.7
ENV002685,RG0224,2027,112.6,31.6,High,0.57,41.9
ENV002686,RG0224,2028,112.3,33.3,High,0.57,42.5
ENV002687,RG0224,2029,106.2,35.0,High,0.57,41.9
ENV002688,RG0224,2030,113.6,36.7,High,0.57,43.9
ENV002689,RG0225,2019,112.5,18.0,High,0.57,37.1
ENV002690,RG0225,2020,115.6,19.7,High,0.57,38.3
ENV002691,RG0225,2021,115.4,21.4,High,0.57,38.8
ENV002692,RG0225,2022,116.3,23.1,High,0.57,39.6
ENV002693,RG0225,2023,119.3,24.8,High,0.57,40.8
ENV002694,RG0225,2024,112.6,26.5,High,0.57,40.1
ENV002695,RG0225,2025,118.3,28.2,High,0.57,41.8
ENV002696,RG0225,2026,113.5,29.9,High,0.57,41.5
ENV002697,RG0225,2027,107.6,31.6,High,0.57,41.0
ENV002698,RG0225,2028,109.8,33.3,High,0.57,42.0
ENV002699,RG0225,2029,105.5,35.0,High,0.57,41.8
ENV002700,RG0225,2030,101.9,36.7,High,0.57,41.7
ENV002701,RG0226,2019,120.8,18.0,High,0.57,38.6
ENV002702,RG0226,2020,116.7,19.7,High,0.57,38.5
ENV002703,RG0226,2021,123.2,21.4,High,0.57,40.3
ENV002704,RG0226,2022,122.7,23.1,High,0.57,40.8
ENV002705,RG0226,2023,109.6,24.8,High,0.57,39.0
ENV002706,RG0226,2024,114.5,26.5,High,0.57,40.5
ENV002707,RG0226,2025,120.0,28.2,High,0.57,42.1
ENV002708,RG0226,2026,109.5,29.9,High,0.57,40.7
ENV002709,RG0226,2027,104.4,31.6,High,0.57,40.4
ENV002710,RG0226,2028,108.7,33.3,High,0.57,41.8
ENV002711,RG0226,2029,107.7,35.0,High,0.57,42.2
ENV002712,RG0226,2030,111.2,36.7,High,0.57,43.5
ENV002713,RG0227,2019,119.7,18.0,High,0.57,38.4
ENV002714,RG0227,2020,114.0,19.7,High,0.57,38.0
ENV002715,RG0227,2021,120.7,21.4,High,0.57,39.8
ENV002716,RG0227,2022,113.6,23.1,High,0.57,39.1
ENV002717,RG0227,2023,109.9,24.8,High,0.57,39.0
ENV002718,RG0227,2024,110.4,26.5,High,0.57,39.7
ENV002719,RG0227,2025,109.4,28.2,High,0.57,40.1
ENV002720,RG0227,2026,118.1,29.9,High,0.57,42.3
ENV002721,RG0227,2027,108.9,31.6,High,0.57,41.2
ENV002722,RG0227,2028,112.3,33.3,High,0.57,42.5
ENV002723,RG0227,2029,105.7,35.0,High,0.57,41.8
ENV002724,RG0227,2030,109.4,36.7,High,0.57,43.1
ENV002725,RG0228,2019,116.1,18.0,High,0.57,37.8
ENV002726,RG0228,2020,111.6,19.7,High,0.57,37.5
ENV002727,RG0228,2021,112.3,21.4,High,0.57,38.3
ENV002728,RG0228,2022,115.2,23.1,High,0.57,39.4
ENV002729,RG0228,2023,121.8,24.8,High,0.57,41.2
ENV002730,RG0228,2024,110.5,26.5,High,0.57,39.7
ENV002731,RG0228,2025,113.3,28.2,High,0.57,40.8
ENV002732,RG0228,2026,107.6,29.9,High,0.57,40.4
ENV002733,RG0228,2027,106.4,31.6,High,0.57,40.8
ENV002734,RG0228,2028,110.0,33.3,High,0.57,42.0
ENV002735,RG0228,2029,113.5,35.0,High,0.57,43.3
ENV002736,RG0228,2030,112.9,36.7,High,0.57,43.8
ENV002737,RG0229,2019,115.4,18.0,High,0.57,37.6
ENV002738,RG0229,2020,122.1,19.7,High,0.57,39.5
ENV002739,RG0229,2021,115.2,21.4,High,0.57,38.8
ENV002740,RG0229,2022,111.5,23.1,High,0.57,38.7
ENV002741,RG0229,2023,113.1,24.8,High,0.57,39.6
ENV002742,RG0229,2024,110.6,26.5,High,0.57,39.7
ENV002743,RG0229,2025,119.6,28.2,High,0.57,42.0
ENV002744,RG0229,2026,109.9,29.9,High,0.57,40.8
ENV002745,RG0229,2027,107.2,31.6,High,0.57,40.9
ENV002746,RG0229,2028,109.5,33.3,High,0.57,41.9
ENV002747,RG0229,2029,111.9,35.0,High,0.57,43.0
ENV002748,RG0229,2030,109.9,36.7,High,0.57,43.2
ENV002749,RG0230,2019,116.4,18.0,High,0.57,37.8
ENV002750,RG0230,2020,111.8,19.7,High,0.57,37.6
ENV002751,RG0230,2021,118.7,21.4,High,0.57,39.4
ENV002752,RG0230,2022,122.1,23.1,High,0.57,40.7
ENV002753,RG0230,2023,110.2,24.8,High,0.57,39.1
ENV002754,RG0230,2024,116.2,26.5,High,0.57,40.8
ENV002755,RG0230,2025,115.2,28.2,High,0.57,41.2
ENV002756,RG0230,2026,115.7,29.9,High,0.57,41.9
ENV002757,RG0230,2027,112.8,31.6,High,0.57,42.0
ENV002758,RG0230,2028,108.5,33.3,High,0.57,41.8
ENV002759,RG0230,2029,107.2,35.0,High,0.57,42.1
ENV002760,RG0230,2030,114.1,36.7,High,0.57,44.0
ENV002761,RG0231,2019,134.0,18.0,High,0.57,41.1
ENV002762,RG0231,2020,132.2,19.7,High,0.57,41.3
ENV002763,RG0231,2021,124.0,21.4,High,0.57,40.4
ENV002764,RG0231,2022,133.0,23.1,High,0.57,42.7
ENV002765,RG0231,2023,131.1,24.8,High,0.57,42.9
ENV002766,RG0231,2024,131.7,26.5,High,0.57,43.7
ENV002767,RG0231,2025,125.9,28.2,High,0.57,43.2
ENV002768,RG0231,2026,120.8,29.9,High,0.57,42.8
ENV002769,RG0231,2027,121.8,31.6,High,0.57,43.6
ENV002770,RG0231,2028,126.9,33.3,High,0.57,45.2
ENV002771,RG0231,2029,117.2,35.0,High,0.57,44.0
ENV002772,RG0231,2030,118.0,36.7,High,0.57,44.7
ENV002773,RG0232,2019,116.4,18.0,High,0.57,37.8
ENV002774,RG0232,2020,118.6,19.7,High,0.57,38.8
ENV002775,RG0232,2021,123.9,21.4,High,0.57,40.4
ENV002776,RG0232,2022,113.1,23.1,High,0.57,39.0
ENV002777,RG0232,2023,111.4,24.8,High,0.57,39.3
ENV002778,RG0232,2024,116.8,26.5,High,0.57,40.9
ENV002779,RG0232,2025,112.1,28.2,High,0.57,40.6
ENV002780,RG0232,2026,112.8,29.9,High,0.57,41.4
ENV002781,RG0232,2027,107.8,31.6,High,0.57,41.0
ENV002782,RG0232,2028,106.3,33.3,High,0.57,41.4
ENV002783,RG0232,2029,114.9,35.0,High,0.57,43.5
ENV002784,RG0232,2030,111.3,36.7,High,0.57,43.5
ENV002785,RG0233,2019,124.6,18.0,High,0.57,39.3
ENV002786,RG0233,2020,121.1,19.7,High,0.57,39.3
ENV002787,RG0233,2021,121.1,21.4,High,0.57,39.9
ENV002788,RG0233,2022,116.5,23.1,High,0.57,39.6
ENV002789,RG0233,2023,119.4,24.8,High,0.57,40.8
ENV002790,RG0233,2024,116.5,26.5,High,0.57,40.8
ENV002791,RG0233,2025,110.3,28.2,High,0.57,40.3
ENV002792,RG0233,2026,110.7,29.9,High,0.57,41.0
ENV002793,RG0233,2027,110.4,31.6,High,0.57,41.5
ENV002794,RG0233,2028,116.4,33.3,High,0.57,43.2
ENV002795,RG0233,2029,103.6,35.0,High,0.57,41.5
ENV002796,RG0233,2030,103.8,36.7,High,0.57,42.1
ENV002797,RG0234,2019,99.0,18.0,Moderate,0.5,33.4
ENV002798,RG0234,2020,93.9,19.7,Moderate,0.5,33.0
ENV002799,RG0234,2021,92.0,21.4,Moderate,0.5,33.3
ENV002800,RG0234,2022,91.5,23.1,Moderate,0.5,33.8
ENV002801,RG0234,2023,95.9,24.8,Moderate,0.5,35.2
ENV002802,RG0234,2024,84.3,26.5,Moderate,0.5,33.7
ENV002803,RG0234,2025,90.7,28.2,Moderate,0.5,35.4
ENV002804,RG0234,2026,87.4,29.9,Moderate,0.5,35.4
ENV002805,RG0234,2027,91.3,31.6,Moderate,0.5,36.8
ENV002806,RG0234,2028,83.3,33.3,Moderate,0.5,35.9
ENV002807,RG0234,2029,83.3,35.0,Moderate,0.5,36.5
ENV002808,RG0234,2030,81.2,36.7,Moderate,0.5,36.7
ENV002809,RG0235,2019,89.4,18.0,Moderate,0.5,31.6
ENV002810,RG0235,2020,93.4,19.7,Moderate,0.5,32.9
ENV002811,RG0235,2021,92.8,21.4,Moderate,0.5,33.4
ENV002812,RG0235,2022,92.8,23.1,Moderate,0.5,34.0
ENV002813,RG0235,2023,87.7,24.8,Moderate,0.5,33.7
ENV002814,RG0235,2024,83.3,26.5,Moderate,0.5,33.5
ENV002815,RG0235,2025,85.6,28.2,Moderate,0.5,34.5
ENV002816,RG0235,2026,92.3,29.9,Moderate,0.5,36.3
ENV002817,RG0235,2027,90.8,31.6,Moderate,0.5,36.7
ENV002818,RG0235,2028,83.0,33.3,Moderate,0.5,35.8
ENV002819,RG0235,2029,82.1,35.0,Moderate,0.5,36.3
ENV002820,RG0235,2030,86.9,36.7,Moderate,0.5,37.7
ENV002821,RG0236,2019,88.2,18.0,Moderate,0.5,31.4
ENV002822,RG0236,2020,89.1,19.7,Moderate,0.5,32.1
ENV002823,RG0236,2021,89.8,21.4,Moderate,0.5,32.9
ENV002824,RG0236,2022,93.6,23.1,Moderate,0.5,34.2
ENV002825,RG0236,2023,94.8,24.8,Moderate,0.5,35.0
ENV002826,RG0236,2024,96.6,26.5,Moderate,0.5,35.9
ENV002827,RG0236,2025,93.4,28.2,Moderate,0.5,35.9
ENV002828,RG0236,2026,86.6,29.9,Moderate,0.5,35.3
ENV002829,RG0236,2027,86.3,31.6,Moderate,0.5,35.8
ENV002830,RG0236,2028,90.9,33.3,Moderate,0.5,37.3
ENV002831,RG0236,2029,85.7,35.0,Moderate,0.5,36.9
ENV002832,RG0236,2030,82.1,36.7,Moderate,0.5,36.9
ENV002833,RG0237,2019,96.4,18.0,Moderate,0.5,32.9
ENV002834,RG0237,2020,96.3,19.7,Moderate,0.5,33.5
ENV002835,RG0237,2021,93.3,21.4,Moderate,0.5,33.5
ENV002836,RG0237,2022,96.0,23.1,Moderate,0.5,34.6
ENV002837,RG0237,2023,86.3,24.8,Moderate,0.5,33.4
ENV002838,RG0237,2024,93.9,26.5,Moderate,0.5,35.4
ENV002839,RG0237,2025,83.7,28.2,Moderate,0.5,34.1
ENV002840,RG0237,2026,85.5,29.9,Moderate,0.5,35.1
ENV002841,RG0237,2027,93.7,31.6,Moderate,0.5,37.2
ENV002842,RG0237,2028,88.8,33.3,Moderate,0.5,36.9
ENV002843,RG0237,2029,84.2,35.0,Moderate,0.5,36.6
ENV002844,RG0237,2030,88.4,36.7,Moderate,0.5,38.0
ENV002845,RG0238,2019,95.6,18.0,Moderate,0.5,32.8
ENV002846,RG0238,2020,94.0,19.7,Moderate,0.5,33.1
ENV002847,RG0238,2021,92.5,21.4,Moderate,0.5,33.4
ENV002848,RG0238,2022,98.1,23.1,Moderate,0.5,35.0
ENV002849,RG0238,2023,90.4,24.8,Moderate,0.5,34.2
ENV002850,RG0238,2024,84.3,26.5,Moderate,0.5,33.7
ENV002851,RG0238,2025,94.2,28.2,Moderate,0.5,36.1
ENV002852,RG0238,2026,81.3,29.9,Moderate,0.5,34.3
ENV002853,RG0238,2027,87.0,31.6,Moderate,0.5,36.0
ENV002854,RG0238,2028,87.7,33.3,Moderate,0.5,36.7
ENV002855,RG0238,2029,80.8,35.0,Moderate,0.5,36.0
ENV002856,RG0238,2030,82.7,36.7,Moderate,0.5,37.0
ENV002857,RG0239,2019,99.2,18.0,Moderate,0.5,33.4
ENV002858,RG0239,2020,91.0,19.7,Moderate,0.5,32.5
ENV002859,RG0239,2021,89.2,21.4,Moderate,0.5,32.8
ENV002860,RG0239,2022,92.3,23.1,Moderate,0.5,33.9
ENV002861,RG0239,2023,89.9,24.8,Moderate,0.5,34.1
ENV002862,RG0239,2024,94.6,26.5,Moderate,0.5,35.6
ENV002863,RG0239,2025,91.2,28.2,Moderate,0.5,35.5
ENV002864,RG0239,2026,90.2,29.9,Moderate,0.5,36.0
ENV002865,RG0239,2027,89.8,31.6,Moderate,0.5,36.5
ENV002866,RG0239,2028,84.3,33.3,Moderate,0.5,36.1
ENV002867,RG0239,2029,80.4,35.0,Moderate,0.5,35.9
ENV002868,RG0239,2030,78.8,36.7,Moderate,0.5,36.2
ENV002869,RG0240,2019,96.7,18.0,Moderate,0.5,33.0
ENV002870,RG0240,2020,90.4,19.7,Moderate,0.5,32.4
ENV002871,RG0240,2021,87.9,21.4,Moderate,0.5,32.5
ENV002872,RG0240,2022,90.6,23.1,Moderate,0.5,33.6
ENV002873,RG0240,2023,88.5,24.8,Moderate,0.5,33.8
ENV002874,RG0240,2024,86.6,26.5,Moderate,0.5,34.1
ENV002875,RG0240,2025,94.6,28.2,Moderate,0.5,36.2
ENV002876,RG0240,2026,81.3,29.9,Moderate,0.5,34.3
ENV002877,RG0240,2027,89.7,31.6,Moderate,0.5,36.5
ENV002878,RG0240,2028,91.2,33.3,Moderate,0.5,37.3
ENV002879,RG0240,2029,82.9,35.0,Moderate,0.5,36.4
ENV002880,RG0240,2030,89.8,36.7,Moderate,0.5,38.3
ENV002881,RG0241,2019,134.6,18.0,High,0.57,41.2
ENV002882,RG0241,2020,128.7,19.7,High,0.57,40.7
ENV002883,RG0241,2021,132.5,21.4,High,0.57,42.0
ENV002884,RG0241,2022,123.8,23.1,High,0.57,41.0
ENV002885,RG0241,2023,121.8,24.8,High,0.57,41.2
ENV002886,RG0241,2024,122.9,26.5,High,0.57,42.0
ENV002887,RG0241,2025,129.7,28.2,High,0.57,43.9
ENV002888,RG0241,2026,130.2,29.9,High,0.57,44.6
ENV002889,RG0241,2027,129.8,31.6,High,0.57,45.1
ENV002890,RG0241,2028,116.1,33.3,High,0.57,43.2
ENV002891,RG0241,2029,127.9,35.0,High,0.57,46.0
ENV002892,RG0241,2030,117.3,36.7,High,0.57,44.6
ENV002893,RG0242,2019,132.1,18.0,High,0.57,40.7
ENV002894,RG0242,2020,127.9,19.7,High,0.57,40.6
ENV002895,RG0242,2021,134.2,21.4,High,0.57,42.3
ENV002896,RG0242,2022,129.1,23.1,High,0.57,42.0
ENV002897,RG0242,2023,131.1,24.8,High,0.57,42.9
ENV002898,RG0242,2024,125.6,26.5,High,0.57,42.5
ENV002899,RG0242,2025,128.7,28.2,High,0.57,43.7
ENV002900,RG0242,2026,130.0,29.9,High,0.57,44.5
ENV002901,RG0242,2027,126.2,31.6,High,0.57,44.4
ENV002902,RG0242,2028,126.3,33.3,High,0.57,45.1
ENV002903,RG0242,2029,121.0,35.0,High,0.57,44.7
ENV002904,RG0242,2030,120.0,36.7,High,0.57,45.1
ENV002905,RG0243,2019,132.4,18.0,High,0.57,40.8
ENV002906,RG0243,2020,124.2,19.7,High,0.57,39.9
ENV002907,RG0243,2021,134.0,21.4,High,0.57,42.3
ENV002908,RG0243,2022,127.5,23.1,High,0.57,41.7
ENV002909,RG0243,2023,129.3,24.8,High,0.57,42.6
ENV002910,RG0243,2024,124.5,26.5,High,0.57,42.3
ENV002911,RG0243,2025,119.1,28.2,High,0.57,41.9
ENV002912,RG0243,2026,118.7,29.9,High,0.57,42.4
ENV002913,RG0243,2027,119.3,31.6,High,0.57,43.2
ENV002914,RG0243,2028,126.1,33.3,High,0.57,45.0
ENV002915,RG0243,2029,123.6,35.0,High,0.57,45.2
ENV002916,RG0243,2030,120.9,36.7,High,0.57,45.3
ENV002917,RG0244,2019,114.7,18.0,High,0.57,37.5
ENV002918,RG0244,2020,124.3,19.7,High,0.57,39.9
ENV002919,RG0244,2021,124.4,21.4,High,0.57,40.5
